F83,F71-sdeboy@apache.org,F71-ggregory@apache.org,F71-rpopma@unknown,F71-rgoers@apache.org,F71-carnold@apache.org,F71-nickwilliams@unknown,F74,F85,F73,F84,F146,F147,
70,0,1,0,1,0,1,7672,1,7397,58,7660,7605,
70,0,0,0,1,0,1,7672,1,7397,58,7660,7605,
70,0,1,0,1,0,1,7672,1,7397,58,7660,7605,
70,0,1,0,1,0,1,7672,1,7397,58,7660,7605,
63,0,1,0,0,0,0,7665,1,7397,63,7665,7605,
63,0,1,1,1,0,1,7665,1,7397,63,7665,7605,
63,0,1,0,0,0,0,7665,1,7397,63,7665,7605,
63,0,1,0,0,0,0,7665,1,7397,63,7665,7605,
63,0,1,0,0,0,0,7665,1,7397,63,7665,7605,
70,0,1,0,0,0,1,7672,1,7397,8,7610,7605,
70,0,1,0,0,0,1,7672,1,7397,8,7610,7605,
70,0,1,0,0,0,1,7672,1,7397,8,7610,7605,
70,0,1,0,0,0,1,7672,1,7397,8,7610,7605,
21,1,1,0,1,0,1,7623,1,7397,8,7610,7605,
38,1,1,0,1,0,1,7640,1,7397,8,7610,7605,
38,1,1,0,1,0,1,7640,1,7397,8,7610,7605,
261,1,1,0,1,0,0,7863,1,7397,8,7610,7605,
21,1,1,0,1,0,1,7623,1,7397,8,7610,7605,
21,1,1,0,1,0,1,7623,1,7397,8,7610,7605,
70,1,1,0,1,0,1,7672,1,7397,8,7610,7605,
70,1,1,0,1,0,1,7672,1,7397,8,7610,7605,
8,1,1,0,1,0,1,7610,1,7397,8,7610,7605,
8,1,1,0,1,0,1,7610,1,7397,8,7610,7605,
63,0,1,0,1,0,0,7665,1,8968,60,7662,7605,
63,0,1,0,1,0,0,7665,1,8968,60,7662,7605,
63,0,1,0,1,0,0,7665,1,8968,54,7656,7605,
70,0,1,0,1,0,1,7672,1,8968,54,7656,7605,
70,0,1,0,1,0,1,7672,1,8968,54,7656,7605,
447,0,1,0,1,0,0,8049,1,8968,54,7656,7605,
447,0,1,0,1,0,0,8049,1,8968,54,7656,7605,
342,0,0,0,1,0,0,7944,1,8968,54,7656,7605,
342,0,1,0,1,0,0,7944,1,8968,54,7656,7605,
342,0,1,0,1,0,0,7944,1,8968,54,7656,7605,
70,0,1,0,1,0,1,7672,1,7397,54,7656,7605,
70,0,1,1,1,0,1,7672,1,8968,54,7656,7605,
261,0,1,0,1,0,0,7863,1,7475,54,7656,7605,
261,0,1,0,1,0,0,7863,1,7475,54,7656,7605,
342,0,1,0,1,0,0,7944,1,7475,54,7656,7605,
342,0,0,0,1,0,0,7944,1,7475,54,7656,7605,
342,0,1,0,1,0,0,7944,1,7475,54,7656,7605,
70,0,1,1,1,0,1,7672,1,7397,54,7656,7605,
261,0,1,0,1,0,0,7863,1,8968,54,7656,7605,
261,0,1,0,1,0,0,7863,1,8968,54,7656,7605,
584,0,1,0,1,0,0,8186,1,8968,54,7656,7605,
60,0,1,1,1,0,1,7662,1,8968,54,7656,7605,
342,0,1,0,1,0,0,7944,1,8968,54,7656,7605,
342,0,1,0,1,0,0,7944,1,8968,54,7656,7605,
63,0,1,0,0,0,0,7665,1,7475,54,7656,7605,
63,0,1,0,1,0,0,7665,1,7475,54,7656,7605,
70,0,1,1,1,0,1,7672,1,8968,54,7656,7605,
342,0,1,0,1,0,0,7944,1,8968,54,7656,7605,
342,0,1,0,1,0,0,7944,1,8968,54,7656,7605,
60,1,1,0,1,0,1,7662,1,2860,54,7656,7605,
60,1,1,0,1,0,1,7662,1,2860,54,7656,7605,
60,1,1,0,1,0,1,7662,1,2860,54,7656,7605,
63,0,1,0,1,0,0,7665,1,8968,54,7656,7605,
63,0,1,0,0,0,0,7665,1,8968,54,7656,7605,
459,0,1,0,1,0,0,8061,1,8968,58,7660,7605,
70,0,1,0,1,0,1,7672,1,6000,58,7660,7605,
205,1,1,0,1,0,1,7807,1,8968,58,7660,7605,
70,0,1,0,1,0,1,7672,1,8968,58,7660,7605,
60,0,1,0,1,0,1,7662,1,6000,58,7660,7605,
60,0,1,0,1,0,1,7662,1,6000,58,7660,7605,
60,0,1,0,1,0,1,7662,1,6000,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
427,1,1,0,1,0,0,8029,1,8968,58,7660,7605,
70,0,1,0,1,0,1,7672,1,8968,58,7660,7605,
63,0,1,0,1,0,1,7665,1,4666,63,7665,7605,
63,0,1,0,1,0,1,7665,1,4666,63,7665,7605,
584,0,1,0,0,0,0,8186,1,8968,342,7944,7605,
584,0,1,0,1,0,0,8186,1,8968,342,7944,7605,
584,0,1,0,0,0,0,8186,1,8968,342,7944,7605,
584,0,1,0,0,0,0,8186,1,8968,342,7944,7605,
584,0,1,0,0,0,0,8186,1,8968,342,7944,7605,
342,0,1,0,1,0,0,7944,1,8968,342,7944,7605,
342,0,1,0,1,0,0,7944,1,8968,342,7944,7605,
342,0,1,0,1,0,0,7944,1,8968,342,7944,7605,
63,0,1,0,0,0,1,7665,1,8968,63,7665,7605,
63,0,1,0,0,0,1,7665,1,8968,63,7665,7605,
63,0,1,0,0,0,1,7665,1,8968,63,7665,7605,
63,0,1,0,0,0,1,7665,1,8968,63,7665,7605,
63,0,1,0,0,0,1,7665,1,8968,63,7665,7605,
63,0,1,0,0,0,1,7665,1,8968,63,7665,7605,
63,0,1,0,0,0,1,7665,1,8968,63,7665,7605,
10,1,1,0,1,0,1,7612,1,7449,2,7604,7605,
10,1,1,0,1,0,1,7612,1,7449,2,7604,7605,
63,1,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,1,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,1,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,1,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,1,1,0,1,0,1,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,1,7665,1,8968,2,7604,7605,
63,0,1,0,0,0,0,7665,1,8968,2,7604,7605,
69,1,1,0,1,0,1,7671,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
60,0,1,0,1,0,1,7662,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
2,0,1,0,1,0,0,7604,1,2860,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
63,0,1,0,1,0,0,7665,1,8968,2,7604,7605,
205,0,1,0,1,0,1,7807,1,8968,205,7807,7605,
342,0,0,0,1,0,0,7944,1,8968,205,7807,7605,
206,0,1,0,0,0,1,7808,1,8968,206,7808,7605,
270,0,1,1,0,0,0,7872,1,8968,206,7808,7605,
206,0,1,0,0,0,1,7808,1,8968,206,7808,7605,
268,0,1,0,1,0,0,7870,1,8968,63,7665,7605,
268,0,1,0,1,0,0,7870,1,8968,63,7665,7605,
268,0,1,0,1,0,0,7870,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
427,1,1,0,1,0,0,8029,1,8968,63,7665,7605,
427,1,1,0,1,0,0,8029,1,8968,63,7665,7605,
427,1,1,0,1,0,0,8029,1,8968,63,7665,7605,
427,1,1,0,1,0,0,8029,1,8968,63,7665,7605,
71,0,1,0,1,1,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,1,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
442,0,1,0,1,0,0,8044,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
63,0,1,0,1,0,0,7665,1,8968,63,7665,7605,
63,0,1,0,1,0,0,7665,1,8968,63,7665,7605,
532,0,1,0,1,0,0,8134,1,8968,63,7665,7605,
532,0,1,0,1,0,0,8134,1,8968,63,7665,7605,
532,0,1,0,1,0,0,8134,1,8968,63,7665,7605,
532,0,1,0,1,0,0,8134,1,8968,63,7665,7605,
146,0,1,0,1,1,0,7748,1,8968,63,7665,7605,
146,0,1,0,1,1,0,7748,1,8968,63,7665,7605,
146,0,1,0,1,1,0,7748,1,8968,63,7665,7605,
146,0,1,0,1,1,0,7748,1,8968,63,7665,7605,
146,0,1,0,1,1,0,7748,1,8968,63,7665,7605,
584,0,1,0,1,0,0,8186,1,8968,63,7665,7605,
268,0,1,0,1,0,0,7870,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
71,0,1,0,1,0,1,7673,1,8968,63,7665,7605,
63,0,1,0,1,0,0,7665,1,8968,63,7665,7605,
63,0,1,0,1,0,0,7665,1,8968,63,7665,7605,
286,0,1,0,1,0,0,7888,1,8968,63,7665,7605,
286,0,1,0,1,0,0,7888,1,8968,63,7665,7605,
286,0,1,0,1,0,0,7888,1,8968,63,7665,7605,
286,0,1,0,1,0,0,7888,1,8968,63,7665,7605,
286,0,1,0,1,0,0,7888,1,8968,63,7665,7605,
268,0,1,0,1,0,0,7870,1,8968,63,7665,7605,
584,0,1,0,1,0,0,8186,1,8968,63,7665,7605,
584,0,1,0,1,0,0,8186,1,8968,63,7665,7605,
584,0,1,0,1,0,0,8186,1,8968,63,7665,7605,
584,0,1,0,1,0,0,8186,1,8968,63,7665,7605,
584,0,1,0,1,0,0,8186,1,8968,63,7665,7605,
62,0,1,0,1,0,0,7664,1,8968,62,7664,7605,
62,0,1,0,1,0,0,7664,1,8968,62,7664,7605,
62,0,1,0,0,0,0,7664,1,8968,62,7664,7605,
326,0,1,0,1,0,0,7928,1,8968,62,7664,7605,
326,0,1,0,1,0,0,7928,1,8968,62,7664,7605,
526,0,1,0,1,0,0,8128,1,8968,62,7664,7605,
526,0,1,0,1,0,0,8128,1,8968,526,8128,7605,
526,0,1,0,1,0,0,8128,1,8968,526,8128,7605,
526,0,1,0,1,0,0,8128,1,8968,526,8128,7605,
354,0,1,0,1,0,0,7956,1,8968,63,7665,7605,
354,0,1,0,1,0,0,7956,1,8968,63,7665,7605,
268,1,1,0,1,0,0,7870,1,8968,63,7665,7605,
268,1,1,0,1,0,0,7870,1,8968,63,7665,7605,
526,0,1,0,1,0,0,8128,1,8968,62,7664,7605,
526,0,1,0,1,0,0,8128,1,8968,62,7664,7605,
71,0,1,0,1,0,1,7673,1,7398,71,7673,7605,
71,0,1,0,1,0,1,7673,1,7398,71,7673,7605,
71,0,1,0,1,0,1,7673,1,8968,71,7673,7605,
71,0,1,0,1,0,1,7673,1,8968,71,7673,7605,
203,0,1,0,1,0,1,7805,1,8968,203,7805,7605,
203,0,1,0,1,0,1,7805,1,7388,203,7805,7605,
203,0,0,0,1,0,1,7805,1,8968,203,7805,7605,
203,0,0,0,1,0,1,7805,1,8968,203,7805,7605,
203,0,1,0,1,0,1,7805,1,4375,203,7805,7605,
203,0,1,0,1,0,1,7805,1,8968,203,7805,7605,
203,0,0,0,1,0,1,7805,1,8968,203,7805,7605,
270,0,1,0,1,0,0,7872,1,8968,203,7805,7605,
270,0,1,0,1,0,0,7872,1,8968,203,7805,7605,
270,0,1,0,0,0,0,7872,1,8968,203,7805,7605,
270,0,1,0,0,0,0,7872,1,8968,203,7805,7605,
203,0,1,0,1,0,1,7805,1,8968,203,7805,7605,
203,0,1,0,1,0,1,7805,1,8968,203,7805,7605,
44,0,1,0,1,0,0,7646,1,8968,44,7646,7605,
72,0,1,0,1,0,1,7674,1,8968,63,7665,7605,
69,0,1,0,1,0,1,7671,1,8968,69,7671,7605,
205,0,1,0,1,0,1,7807,1,8968,69,7671,7605,
205,0,1,0,1,0,1,7807,1,8968,69,7671,7605,
