F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-EnvironmentFacade,F16-FieldTable,F16-long,F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-ConnectionSecure,F16-boolean,F16-String,F16-MessageMetaData_0_10,F16-ConstantExpression,F16-ManagedObject,F16-BigDecimal,F16-MBeanAttributeInfo[],F16-Message,F3-NA,F3-Class,F3-Integer,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-MarkableDataInput,F3-SimplePropertyValue,F3-FileOutputStream,F3-String,F3-long,F3-State.DELETED,F3-int,F3-String[],F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-List<LoggingEvent>,F12-SSLReceiver,F12-boolean,F12-Logger,F12-SocketAddress,F12-String,F12-CountDownLatch,F12-Outcome[],F12-byte,F12-Connection,F12-ConfiguredObjectRecord,F12-JMSException,F12-AtomicInteger,F12-SSLEngine,F12-AtomicReference<Notification>,F12-TestCommand,F17-final,F17-static-final,F17-static,F17-NA,F2-Class,F2-SelectorParserTokenManager,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-ConnectionEndpoint,F2-CountDownLatch,F2-ByteBuffer,F2-Context,F2-System,F2-OutputStream,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-org.apache.qpid.filter.selector.Token,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.lang.Integer,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.io.BufferedReader,F6-org.apache.qpid.test.unit.client.connection.AMQConnection,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-readByte,F1-createConsumer,F1-ReInit,F1-delete,F1-NA,F1-setState,F1-add,F1-hasRemaining,F1-assertEquals,F1-createSession,F1-remaining,F1-listFiles,F1-getAbsolutePath,F1-put,F1-writeObject,F1-valueOf,F1-currentTimeMillis,F1-createTempFile,F1-readUnsignedShort,F1-readAMQShortString,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AMQMethodBodyImpl,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.io.DataInputStream,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-correlationId,F9-name,F9-data,F9-records,F9-appId,F9-_major,F9-_minor,F9-branchId,F9-NA,F9-globalId,F9-response,F9-userId,F9-type,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-UUID,F4-Statement,F4-XATopicConnection,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-_size,F11-_logger,F11-NA,F11-TYPE_CODES,F11-ANONYMOUS_AUTHENTICATION_PROVIDER,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_mimeType,F11-_exception,F11-_key,F11-_closed,F11-_fileName,F11-CLASS_ID,F11-_connection,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-METHOD_ID,F11-LOGGER,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
2439,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderImpl.java,100,true,6,19,967,3,7,218,2,28,0.3019197207678883,485,23,0.04742268041237113,0.6904761904761906,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,PERFORMANCE,0.03143631436314363,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.017584451642757983,0.002776492364645997,4.6274872744099955E-4,1.0,0.43103448275862066,0.013624653190646057,0.21245421245421245,0.1759525258211276,-0.08620689655172414,0.0,0.03143631436314363,1062.96336996337,-0.3684210526315789,-0.3333333333333333,14,669,264,2912,34,0.23529411764705882,8,43,-9,85,0.0278326908194688,546,59,20,625,10,487,2,0.08553417831524106,12,6627,0,1856,182,-8,8665,4771,0.03829604168342651,186,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2427,7773,3,2244,close
2439,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderImpl.java,100,true,16,19,967,3,10,218,5,28,0.4694589877835951,485,23,0.04742268041237113,0.6267857142857143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,PERFORMANCE,0.03143631436314363,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.017584451642757983,0.002776492364645997,4.6274872744099955E-4,-1.0,0.43103448275862066,0.013624653190646057,0.21245421245421245,0.1759525258211276,-0.08620689655172414,0.0,0.03143631436314363,1062.96336996337,-0.3684210526315789,-0.3333333333333333,14,669,264,2912,34,0.23529411764705882,8,43,-9,85,0.0278326908194688,546,59,20,625,10,487,2,0.08553417831524106,12,6627,0,1856,182,-8,8665,4771,0.03829604168342651,186,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2427,7773,3,2244,open
2439,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderImpl.java,100,true,7,19,967,3,7,218,2,28,0.34554973821989526,485,23,0.04742268041237113,0.6607142857142857,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,PERFORMANCE,0.03143631436314363,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.017584451642757983,0.002776492364645997,4.6274872744099955E-4,-1.0,0.43103448275862066,0.013624653190646057,0.21245421245421245,0.1759525258211276,-0.08620689655172414,0.0,0.03143631436314363,1062.96336996337,-0.3684210526315789,-0.3333333333333333,14,669,264,2912,34,0.23529411764705882,8,43,-9,85,0.0278326908194688,546,59,20,625,10,487,2,0.08553417831524106,12,6627,0,1856,182,-8,8665,4771,0.03829604168342651,186,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2427,7773,3,2244,open
2906,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderTest.java,262,true,13,17,967,1,12,218,2,28,0.23387096774193547,300,20,0.06666666666666667,0.5384615384615384,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,BAD_PRACTICE,0.05365853658536585,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.017584451642757983,0.003239241092086997,4.6274872744099955E-4,-1.0,0.20202020202020202,0.004741412941056435,0.16501650165016502,0.264029297302875,-0.5959595959595959,0.0,0.02710027100271003,1274.0891089108911,-0.3684210526315789,-1.0,19,1006,474,3249,34,0.0,8,43,-9,85,0.0278326908194688,327,30,0,357,0,297,0,0.024803658404638794,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2431,7773,3,2244,open
2906,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderTest.java,262,true,21,17,967,1,12,218,5,28,0.6155913978494624,300,20,0.06666666666666667,0.9047619047619048,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,BAD_PRACTICE,0.05365853658536585,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.017584451642757983,0.003239241092086997,4.6274872744099955E-4,-1.0,0.20202020202020202,0.004741412941056435,0.16501650165016502,0.264029297302875,-0.5959595959595959,0.0,0.02710027100271003,1274.0891089108911,-0.3684210526315789,-1.0,19,1006,474,3249,34,0.0,8,43,-9,85,0.0278326908194688,327,30,0,357,0,297,0,0.024803658404638794,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2431,7773,3,2244,open
2906,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderTest.java,262,true,17,17,967,1,8,218,1,28,0.478494623655914,300,20,0.06666666666666667,0.17647058823529413,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,BAD_PRACTICE,0.05365853658536585,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.017584451642757983,0.003239241092086997,9.254974548819991E-4,-1.0,0.20202020202020202,0.004741412941056435,0.16501650165016502,0.264029297302875,-0.5959595959595959,0.0,0.02710027100271003,1274.0891089108911,-0.3684210526315789,-1.0,19,1006,474,3249,34,0.0,8,43,-9,85,0.0278326908194688,327,30,0,357,0,297,0,0.024803658404638794,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2431,7773,3,2244,open
2906,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderTest.java,262,true,17,17,967,1,12,218,1,28,0.5161290322580645,300,20,0.06666666666666667,0.8823529411764706,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,BAD_PRACTICE,0.05365853658536585,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.017584451642757983,0.003239241092086997,9.254974548819991E-4,-1.0,0.20202020202020202,0.004741412941056435,0.16501650165016502,0.264029297302875,-0.5959595959595959,0.0,0.02710027100271003,1274.0891089108911,-0.3684210526315789,-1.0,19,1006,474,3249,34,0.0,8,43,-9,85,0.0278326908194688,327,30,0,357,0,297,0,0.024803658404638794,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2431,7773,3,2244,open
2906,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderTest.java,262,true,17,17,967,1,12,218,1,28,0.3225806451612903,300,20,0.06666666666666667,0.8823529411764706,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,BAD_PRACTICE,0.05365853658536585,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.017584451642757983,0.003239241092086997,4.6274872744099955E-4,-1.0,0.20202020202020202,0.004741412941056435,0.16501650165016502,0.264029297302875,-0.5959595959595959,0.0,0.02710027100271003,1274.0891089108911,-0.3684210526315789,-1.0,19,1006,474,3249,34,0.0,8,43,-9,85,0.0278326908194688,327,30,0,357,0,297,0,0.024803658404638794,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2431,7773,3,2244,open
2906,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderTest.java,262,true,17,17,967,1,8,218,2,28,0.34139784946236557,300,20,0.06666666666666667,0.17647058823529413,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,BAD_PRACTICE,0.05365853658536585,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.017584451642757983,0.003239241092086997,4.6274872744099955E-4,-1.0,0.20202020202020202,0.004741412941056435,0.16501650165016502,0.264029297302875,-0.5959595959595959,0.0,0.02710027100271003,1274.0891089108911,-0.3684210526315789,-1.0,0,188,92,2431,34,0.0,8,43,-9,85,0.0278326908194688,327,30,0,357,0,297,0,0.024803658404638794,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,7773,3,2244,open
2906,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/FileSystemPreferencesProviderTest.java,262,true,20,17,967,1,12,218,2,28,0.4596774193548387,300,20,0.06666666666666667,0.9,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,BAD_PRACTICE,0.05365853658536585,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.017584451642757983,0.003239241092086997,4.6274872744099955E-4,-1.0,0.20202020202020202,0.004741412941056435,0.16501650165016502,0.264029297302875,-0.5959595959595959,0.0,0.02710027100271003,1274.0891089108911,-0.3684210526315789,-1.0,0,188,92,2431,34,0.0,8,43,-9,85,0.0278326908194688,327,30,0,357,0,297,0,0.024803658404638794,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,7773,3,2244,open
3235,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/PortFactoryTest.java,465,true,30,16,967,1,8,218,2,28,0.19012345679012346,323,26,0.0804953560371517,0.06666666666666667,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,CORRECTNESS,0.014092140921409214,IJU_SETUP_NO_SUPER,7,2,1,0.017584451642757983,4.6274872744099955E-4,4.6274872744099955E-4,-1.0,0.23076923076923078,0.009861932938856016,0.0896551724137931,0.2541959859333579,-0.5,0.0,0.007046070460704607,1202.393103448276,-0.3684210526315789,-1.0,0,188,92,2431,34,0.0,8,43,-9,85,0.0278326908194688,739,93,3,835,0,646,0,0.024468400381415602,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431,7773,3,2244,open
2908,org/apache/qpid/server/model/adapter,org/apache/qpid/server/model/adapter/SessionAdapter.java,262,true,4,15,967,3,6,218,1,28,0.9775280898876404,136,21,0.15441176470588236,0.75,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,PERFORMANCE,0.03143631436314363,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.017584451642757983,4.6274872744099955E-4,4.6274872744099955E-4,-1.0,0.43103448275862066,0.013624653190646057,0.21245421245421245,0.1759525258211276,-0.08620689655172414,0.0,0.03143631436314363,1062.96336996337,-0.3684210526315789,-1.0,31,1553,917,3796,34,0.0,8,43,-9,85,0.0278326908194688,298,88,3,389,0,210,0,0.027403719394933482,0,6627,0,1856,182,0,8665,4771,0.03829604168342651,195,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2436,7773,3,2244,open
