F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-EnvironmentFacade,F16-FieldTable,F16-long,F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-ConnectionSecure,F16-boolean,F16-String,F16-MessageMetaData_0_10,F16-ConstantExpression,F16-BigDecimal,F16-MBeanAttributeInfo[],F16-Message,F16-MessagePublishInfo,F3-NA,F3-short,F3-Class,F3-Integer,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-SimplePropertyValue,F3-FileOutputStream,F3-String,F3-long,F3-State.DELETED,F3-int,F3-String[],F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-List<LoggingEvent>,F12-boolean,F12-Logger,F12-SocketAddress,F12-String,F12-CountDownLatch,F12-Outcome[],F12-byte,F12-Connection,F12-ConfiguredObjectRecord,F12-File,F12-JMSException,F12-AtomicInteger,F12-SSLEngine,F12-AtomicReference<Notification>,F12-TestCommand,F17-final,F17-static,F17-static-final,F17-NA,F2-Class,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-ConnectionEndpoint,F2-CountDownLatch,F2-ByteBuffer,F2-BufferedReader,F2-Context,F2-System,F2-OutputStream,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.io.BufferedReader,F6-org.apache.qpid.test.unit.client.connection.AMQConnection,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-createConsumer,F1-ReInit,F1-delete,F1-NA,F1-setState,F1-add,F1-close,F1-hasRemaining,F1-assertEquals,F1-createSession,F1-remaining,F1-listFiles,F1-getProperty,F1-getAbsolutePath,F1-put,F1-writeObject,F1-valueOf,F1-createPasswordFile,F1-currentTimeMillis,F1-createTempFile,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.io.DataInputStream,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-correlationId,F9-name,F9-data,F9-records,F9-appId,F9-_major,F9-_minor,F9-branchId,F9-NA,F9-globalId,F9-response,F9-userId,F9-type,F10-NA,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-UUID,F4-Statement,F4-XATopicConnection,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-_size,F11-_logger,F11-NA,F11-TYPE_CODES,F11-ANONYMOUS_AUTHENTICATION_PROVIDER,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_mimeType,F11-_exception,F11-ACCEPTED,F11-_key,F11-_closed,F11-_fileName,F11-_connection,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-LOGGER,F11-_brokerStoreType,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
2974,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/ServerSession.java,207,true,0,92,1931,12,0,404,1,52,0.9776386404293381,901,29,0.03218645948945616,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9,STYLE,0.16228070175438597,BC_UNCONFIRMED_CAST,20,3,1,0.028735632183908046,0.003694581280788177,4.1050903119868636E-4,1.0,0.06306306306306306,0.0019060036496828124,0.16463414634146342,0.2032662724748572,-0.7807807807807807,0.0,0.06578947368421052,828.6390243902439,-0.6,-0.5555555555555556,5,540,206,2973,232,0.0034423407917383822,17,76,156,325,0.024671525064917346,1626,73,23,1722,1,1553,1,0.02461451398406299,2,7068,0,392,157,0,7617,6676,0.04841239522556135,187,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2618,7773,60,2491,close
3065,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/ServerSessionDelegate.java,250,true,25,51,1931,4,16,404,1,52,0.3316551290119572,1352,43,0.031804733727810654,0.24,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,34,STYLE,0.16228070175438597,BC_UNCONFIRMED_CAST,20,3,1,0.028735632183908046,0.013957307060755337,4.1050903119868636E-4,1.0,0.06306306306306306,0.0019060036496828124,0.16463414634146342,0.2032662724748572,-0.7807807807807807,0.0,0.06578947368421052,828.6390243902439,-0.6,-0.7647058823529411,35,879,444,3312,232,0.077,17,76,156,325,0.024671525064917346,1648,138,105,1891,14,1510,59,0.04252312534143594,77,7068,4,392,157,45,7617,6676,0.04841239522556135,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2511,2062,60,2491,close
3065,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/ServerSessionDelegate.java,250,true,59,51,1931,4,8,404,12,52,0.22592825676526118,1352,43,0.031804733727810654,0.3220338983050847,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,34,STYLE,0.16228070175438597,BC_UNCONFIRMED_CAST,20,3,1,0.028735632183908046,0.013957307060755337,4.1050903119868636E-4,1.0,0.06306306306306306,0.0019060036496828124,0.16463414634146342,0.2032662724748572,-0.7807807807807807,0.0,0.06578947368421052,828.6390243902439,-0.6,-0.7647058823529411,35,879,444,3312,232,0.077,17,76,156,325,0.024671525064917346,1648,138,105,1891,14,1510,59,0.04252312534143594,77,7068,4,392,157,45,7617,6676,0.04841239522556135,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2511,2062,60,2491,close
3065,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/ServerSessionDelegate.java,250,true,56,51,1931,4,8,404,13,52,0.7979861548143486,1352,43,0.031804733727810654,0.05357142857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,34,STYLE,0.06968810916179337,DLS_DEAD_LOCAL_STORE,17,2,3,0.028735632183908046,0.013957307060755337,0.0012315270935960591,-0.3333333333333333,0.2867132867132867,0.00659705735275327,0.16463414634146342,0.2032662724748572,-0.25874125874125875,0.0,0.06578947368421052,828.6390243902439,-0.6,-0.7647058823529411,35,879,444,3312,232,0.077,17,76,156,325,0.024671525064917346,1648,138,105,1891,14,1510,59,0.04252312534143594,77,7068,4,392,157,45,7617,6676,0.04841239522556135,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2511,2062,60,2491,close
3065,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/ServerSessionDelegate.java,250,true,12,51,1931,4,9,404,4,52,0.8640654499685336,1352,43,0.031804733727810654,0.5566666666666666,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,34,PERFORMANCE,0.028752436647173488,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.028735632183908046,0.013957307060755337,4.1050903119868636E-4,1.0,0.4067796610169492,0.013406109355549171,0.2140221402214022,0.17416949749615449,-0.13559322033898305,0.0,0.028265107212475632,984.7453874538745,-0.6,-0.7647058823529411,35,879,444,3312,232,0.077,17,76,156,325,0.024671525064917346,1648,138,105,1891,14,1510,59,0.04252312534143594,77,7068,4,392,157,45,7617,6676,0.04841239522556135,80,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2511,2062,60,2491,close
3305,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/ServerSessionTest.java,442,true,22,3,1931,1,0,404,1,52,0.8717948717948718,48,19,0.3958333333333333,1.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,I18N,0.06578947368421052,DM_DEFAULT_ENCODING,19,1,1,0.028735632183908046,4.1050903119868636E-4,4.1050903119868636E-4,1.0,0.22962962962962963,0.08844993141289438,0.25842696629213485,0.0011254123300019265,-0.48148148148148145,0.0,0.022417153996101363,905.9887640449438,-0.6,1.0,6,879,444,3312,232,0.0,17,76,156,325,0.024671525064917346,115,2,0,117,0,113,0,0.002685850143161239,0,7068,0,392,157,0,7617,6676,0.04841239522556135,503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2934,7773,60,2491,close
3312,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/WindowCreditManager.java,444,true,34,12,1931,1,20,404,11,52,0.6521739130434783,151,20,0.13245033112582782,0.20588235294117646,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,MT_CORRECTNESS,0.0029239766081871343,VO_VOLATILE_INCREMENT,12,1,2,0.028735632183908046,8.210180623973727E-4,8.210180623973727E-4,-1.0,0.0,0.0,0.16666666666666666,0.24008379393424034,-1.0,0.0,0.009746588693957114,1305.975,-0.6,-1.0,2,879,444,3312,232,0.0,17,76,156,325,0.024671525064917346,328,0,0,328,0,328,0,0.01725702204520578,0,7068,0,392,157,0,7617,6676,0.04841239522556135,874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3305,7773,60,2491,open
3312,org/apache/qpid/server/protocol/v0_10,org/apache/qpid/server/protocol/v0_10/WindowCreditManager.java,444,true,34,12,1931,1,20,404,11,52,0.6811594202898551,151,20,0.13245033112582782,0.20588235294117646,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,MT_CORRECTNESS,0.0029239766081871343,VO_VOLATILE_INCREMENT,12,1,2,0.028735632183908046,8.210180623973727E-4,8.210180623973727E-4,-1.0,0.0,0.0,0.16666666666666666,0.24008379393424034,-1.0,0.0,0.009746588693957114,1305.975,-0.6,-1.0,2,879,444,3312,232,0.0,17,76,156,325,0.024671525064917346,328,0,0,328,0,328,0,0.01725702204520578,0,7068,0,392,157,0,7617,6676,0.04841239522556135,874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3305,7773,60,2491,open
3312,org/apache/qpid/server/protocol/v0_8,org/apache/qpid/server/protocol/v0_8/AMQChannel.java,444,true,5,85,3063,18,0,481,1,84,0.6981858163826278,1379,164,0.11892675852066716,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,STYLE,0.06968810916179337,DLS_DEAD_LOCAL_STORE,17,2,1,0.012315270935960592,0.0012315270935960591,4.1050903119868636E-4,1.0,0.2867132867132867,0.00659705735275327,0.16463414634146342,0.2032662724748572,-0.25874125874125875,0.0,0.06578947368421052,828.6390243902439,-0.4666666666666667,0.3333333333333333,33,641,251,3074,256,0.18101123728678226,8,78,178,342,0.04057495933342292,2738,144,29,2911,12,2594,39,0.11128269373097241,55,10299,4,584,145,27,11028,9715,0.04855766046133507,72,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2503,7773,25,2456,close
3312,org/apache/qpid/server/protocol/v0_8,org/apache/qpid/server/protocol/v0_8/AMQChannel.java,444,true,3,85,3063,18,8,481,1,84,0.7185266630016492,1379,164,0.11892675852066716,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,BAD_PRACTICE,0.0043859649122807015,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,0.012315270935960592,0.0012315270935960591,4.1050903119868636E-4,-1.0,0.0,0.0,0.1522491349480969,0.25944513143194586,-1.0,0.0,0.021442495126705652,1213.0934256055364,-0.4666666666666667,0.3333333333333333,38,879,444,3312,256,0.18101123728678226,8,78,178,342,0.04057495933342292,2738,144,29,2911,12,2594,39,0.11128269373097241,55,10299,4,584,145,27,11028,9715,0.04855766046133507,72,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2503,7773,25,2456,open
3312,org/apache/qpid/server/protocol/v0_8,org/apache/qpid/server/protocol/v0_8/AMQChannel.java,444,true,0,85,3063,18,0,481,1,84,0.9488730071467839,1379,164,0.11892675852066716,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,STYLE,0.16228070175438597,BC_UNCONFIRMED_CAST,20,3,1,0.012315270935960592,0.0012315270935960591,4.1050903119868636E-4,1.0,0.06306306306306306,0.0019060036496828124,0.16463414634146342,0.2032662724748572,-0.7807807807807807,0.0,0.06578947368421052,828.6390243902439,-0.4666666666666667,0.3333333333333333,13,540,206,2973,256,0.18101123728678226,8,78,178,342,0.04057495933342292,2738,144,29,2911,12,2594,39,0.11128269373097241,55,10299,4,584,145,27,11028,9715,0.04855766046133507,72,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2503,7773,25,2456,close
2559,org/apache/qpid/server/protocol/v0_8,org/apache/qpid/server/protocol/v0_8/AMQProtocolEngine.java,45,true,64,118,3063,6,0,481,7,84,0.3290876777251185,1341,106,0.0790454884414616,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,I18N,0.06578947368421052,DM_DEFAULT_ENCODING,19,1,1,0.012315270935960592,0.0028735632183908046,4.1050903119868636E-4,-1.0,0.22962962962962963,0.08844993141289438,0.25842696629213485,0.0011254123300019265,-0.48148148148148145,0.0,0.022417153996101363,905.9887640449438,-0.4666666666666667,0.14285714285714285,35,879,444,3312,256,0.14482455135439895,8,78,178,342,0.04057495933342292,1511,66,82,1659,10,1445,34,0.08255475366013719,44,10299,0,584,145,24,11028,9715,0.04855766046133507,25,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2456,7773,25,2456,open
