F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F85,F73,F84,F146,F147,
184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3705,1,8677,48,3569,3524,
184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3705,1,8677,48,3569,3524,
1643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5164,1,8677,48,3569,3524,
1643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5164,1,8677,48,3569,3524,
1643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5164,1,8677,48,3569,3524,
1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5387,1,8677,164,3685,3524,
305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,164,3685,3524,
305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,164,3685,3524,
305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,164,3685,3524,
305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,164,3685,3524,
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4736,1,8677,164,3685,3524,
164,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3685,1,8677,164,3685,3524,
164,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3685,1,8677,164,3685,3524,
164,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3685,1,8677,164,3685,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,12,3533,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,12,3533,3524,
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3539,1,8677,12,3533,3524,
48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3569,1,8677,12,3533,3524,
1866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,5387,1,8677,12,3533,3524,
454,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3975,1,8677,12,3533,3524,
454,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3975,1,8677,12,3533,3524,
177,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,3698,1,8677,12,3533,3524,
177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3698,1,8677,12,3533,3524,
476,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3997,1,8677,12,3533,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,12,3533,3524,
1711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5232,1,8677,12,3533,3524,
1711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5232,1,8677,12,3533,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3541,1,8677,12,3533,3524,
48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3569,1,8677,12,3533,3524,
48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3569,1,8677,12,3533,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,3567,1,8677,12,3533,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,3567,1,8677,12,3533,3524,
186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3707,1,8677,12,3533,3524,
186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3707,1,8677,12,3533,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5252,1,8677,12,3533,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5266,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,12,3533,3524,
185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3706,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,12,3533,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,12,3533,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3567,1,8677,12,3533,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,12,3533,3524,
1866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5387,1,8677,12,3533,3524,
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,21,3542,3524,
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,21,3542,3524,
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,21,3542,3524,
3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,21,3542,3524,
2340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5864,1,8677,21,3542,3524,
1866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5387,1,8677,21,3542,3524,
21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3542,1,8677,21,3542,3524,
1741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5262,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,20,3541,3524,
1822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5343,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
2376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5903,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
167,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3688,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4735,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4735,1,8677,20,3541,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,20,3541,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,20,3541,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,20,3541,3524,
1761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5282,1,8677,20,3541,3524,
1215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4736,1,8677,20,3541,3524,
1215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4736,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,3541,1,8677,20,3541,3524,
1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5387,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,20,3541,3524,
1476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4997,1,8677,20,3541,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3567,1,8677,20,3541,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3567,1,8677,20,3541,3524,
1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,5281,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4735,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3567,1,8677,20,3541,3524,
1213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4734,1,8677,20,3541,3524,
1213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4734,1,8677,20,3541,3524,
1213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4734,1,8677,20,3541,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5266,1,8677,20,3541,3524,
1757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,20,3541,3524,
1757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,20,3541,3524,
1757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,20,3541,3524,
1757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,20,3541,3524,
1757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,20,3541,3524,
1866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,5387,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
1731,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4735,1,8677,20,3541,3524,
1214,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4735,1,8677,20,3541,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,20,3541,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,20,3541,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,20,3541,3524,
1866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5387,1,8677,27,3548,3524,
1866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5387,1,8677,27,3548,3524,
1866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5387,1,8677,27,3548,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5279,1,8677,27,3548,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5279,1,8677,27,3548,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5279,1,8677,27,3548,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,27,3548,3524,
1758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3562,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,27,3548,3524,
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3562,1,8677,27,3548,3524,
181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3702,1,8677,27,3548,3524,
181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3702,1,8677,27,3548,3524,
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4406,1,8677,27,3548,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5266,1,8677,27,3548,3524,
1745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5266,1,8677,27,3548,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,50,3571,3524,
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3571,1,8677,50,3571,3524,
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3571,1,8677,50,3571,3524,
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3571,1,8677,50,3571,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,50,3571,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,50,3571,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3642,1,8677,20,3541,3524,
121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3642,1,8677,20,3541,3524,
121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3642,1,8677,20,3541,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,20,3541,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,20,3541,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,20,3541,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,20,3541,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,20,3541,3524,
49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3570,1,8677,20,3541,3524,
49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3570,1,8677,20,3541,3524,
49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3570,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3541,1,8677,20,3541,3524,
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3641,1,8677,20,3541,3524,
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,20,3541,3524,
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3642,1,8677,52,3573,3524,
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3642,1,8677,52,3573,3524,
1536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5057,1,8677,1536,5057,3524,
49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3570,1,8677,49,3570,3524,
479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,1,8677,281,3802,3524,
325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,281,3802,3524,
325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,281,3802,3524,
325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,281,3802,3524,
323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,1,8677,281,3802,3524,
323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,1,8677,281,3802,3524,
484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,1,8677,281,3802,3524,
484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,1,8677,281,3802,3524,
484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,1,8677,281,3802,3524,
155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3676,1,8677,16,3537,3524,
236,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,16,3537,3524,
236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3757,1,8677,16,3537,3524,
236,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,16,3537,3524,
236,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,16,3537,3524,
236,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,16,3537,3524,
3342,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6919,1,8677,16,3537,3524,
1178,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,4699,1,8677,16,3537,3524,
1178,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,4699,1,8677,16,3537,3524,
1897,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,5418,1,8677,1553,5074,3524,
1897,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,5418,1,8677,1553,5074,3524,
1897,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,5418,1,8677,1553,5074,3524,
78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,20,3541,3524,
78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,20,3541,3524,
78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,20,3541,3524,
78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,20,3541,3524,
78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,20,3541,3524,
78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,20,3541,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2104,5625,3524,
182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,182,3703,3524,
182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,182,3703,3524,
182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,182,3703,3524,
182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,182,3703,3524,
182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,182,3703,3524,
182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,182,3703,3524,
182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,182,3703,3524,
