F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-Component,F16-long,F16-POIFile[],F16-ValueEval,F16-ObjRecord,F16-NA,F16-void,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-HSSFComment,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-CTCols,F3-HSSFConditionalFormattingRule,F3-NA,F3-short,F3-Integer,F3-Class,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-double,F3-String,F3-long,F3-XSSFClientAnchor,F3-Double,F3-int,F3-CellRangeAddress[],F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-TreeMap<Integer SXSSFRow>,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-DataFormatter,F2-Set,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Arrays,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Iterator,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-org.apache.poi.hpsf.basic.POIFSReader,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hpsf.basic.CustomProperties,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-clone,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-toUpperCase,F1-createTempFile,F1-createSheet,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-sheet,F9-field_23_brcBottom80,F9-field_20_brcTop,F9-field_39_asumyi,F9-field_1_margin,F9-holidays,F9-doc,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-remainingData,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-output,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-File[],F4-long,F4-Format,F4-StringBuffer,F4-CTCol,F4-DecimalFormat,F4-CTShapeProperties,F4-Object,F4-byte[],F4-File,F4-Pattern,F4-void,F4-double,F4-int,F4-String,F4-short,F4-Object[],F4-NodeList,F8-LeftMarginRecord,F8-TCAbstractType,F8-EscherClientAnchorRecord,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F11-INITIAL_CAPACITY,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-MAX_ROW,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-MAX_COLUMN,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-tetsuya@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F73,F84,F146,category
7436,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/SectionProperties.java,2982,true,20,3,4837,1,13,739,4,73,0.6623376623376623,66,1,0.015151515151515152,0.6223684210526316,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,BAD_PRACTICE,0.008637612877895563,HE_EQUALS_USE_HASHCODE,14,1,3,0.020687107499076467,0.0014776505356483192,0.0011082379017362395,1.0,0.3181818181818182,0.005562619198982836,0.3166089965397924,0.8994210075671129,-0.36363636363636365,0.053396152336081665,0.02198665096191598,2194.017301038062,-0.25,0.5,6,3658,2982,7436,37,0.0,0,7,30,44,0.0071066328174357,106,74,22,202,0,32,0,0.13434546022604124,0,6792,0,1964,728,0,9484,4828,0.09559465423891025,437,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4213,8677,26,3802,open
7436,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/SectionProperties.java,2982,true,40,3,4837,1,0,739,7,73,0.8051948051948052,66,1,0.015151515151515152,1.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,CORRECTNESS,0.0015704750687082843,NP_NULL_ON_SOME_PATH,8,2,3,0.020687107499076467,0.0014776505356483192,0.0011082379017362395,1.0,1.0,0.0,0.7142857142857143,0.8487827988338195,1.0,0.020416175893207697,0.006281900274833137,1610.5595238095239,-0.25,0.5,0,435,177,4213,37,0.0,0,7,30,44,0.0071066328174357,106,74,22,202,0,32,0,0.13434546022604124,0,6792,0,1964,728,0,9484,4828,0.09559465423891025,437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,8677,26,3802,close
7436,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/SectionProperties.java,2982,true,20,3,4837,1,0,739,4,73,0.922077922077922,66,1,0.015151515151515152,1.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,STYLE,0.013741656851197487,REC_CATCH_EXCEPTION,17,2,3,0.020687107499076467,0.0014776505356483192,0.0011082379017362395,1.0,0.5142857142857142,0.006573576799140709,0.4778270509977827,0.6878462070010455,0.08571428571428572,0.09108755398508049,0.08362779740871613,1921.9778270509978,-0.25,0.5,0,435,177,4213,37,0.0,0,7,30,44,0.0071066328174357,106,74,22,202,0,32,0,0.13434546022604124,0,6792,0,1964,728,0,9484,4828,0.09559465423891025,437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,8677,26,3802,open
4750,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/TestBorderCode.java,459,true,9,2,4837,1,8,739,3,73,0.9734513274336283,84,7,0.08333333333333333,0.8888888888888888,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,CORRECTNESS,3.9261876717707107E-4,NP_ALWAYS_NULL,7,2,1,0.020687107499076467,3.694126339120798E-4,3.694126339120798E-4,-1.0,0.0,0.0,0.7142857142857143,0.8487827988338195,-1.0,0.020416175893207697,0.006281900274833137,1610.5595238095239,-0.25,-1.0,0,972,459,4750,37,0.0,0,7,30,44,0.0071066328174357,82,0,0,82,0,82,0,0.2349570200573066,0,6792,0,1964,728,0,9484,4828,0.09559465423891025,974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4750,8677,26,3802,open
4743,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/TestBug50075.java,452,true,9,1,4837,1,4,739,1,73,0.926829268292683,31,2,0.06451612903225806,0.8888888888888888,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,STYLE,0.017275225755791126,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.020687107499076467,7.388252678241596E-4,7.388252678241596E-4,-1.0,0.38636363636363635,0.006239125706829056,0.4778270509977827,0.6878462070010455,-0.22727272727272727,0.09108755398508049,0.08362779740871613,1921.9778270509978,-0.25,-1.0,1,965,452,4743,37,0.0,0,7,30,44,0.0071066328174357,0,0,0,0,0,0,0,0.0,0,6792,0,1964,728,0,9484,4828,0.09559465423891025,966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4742,8677,26,3802,open
3837,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/TestBugs.java,71,true,10,35,4837,1,0,739,1,73,0.7133592736705577,531,142,0.2674199623352166,1.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,BAD_PRACTICE,0.005104043973301924,DE_MIGHT_IGNORE,19,3,1,0.020687107499076467,3.694126339120798E-4,3.694126339120798E-4,1.0,0.9230769230769231,0.0018206645425580326,0.3166089965397924,0.8994210075671129,0.8461538461538461,0.053396152336081665,0.02198665096191598,2194.017301038062,-0.25,1.0,21,303,157,4081,37,0.10538333838307327,0,7,30,44,0.0071066328174357,136,36,18,190,1,100,19,0.12273066892513253,20,6792,0,1964,728,18,9484,4828,0.09559465423891025,59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3835,8677,26,3802,close
5521,org/apache/poi/openxml4j/opc,org/apache/poi/openxml4j/opc/ContentTypes.java,1075,true,10,1,2533,1,0,302,8,33,0.8692307692307693,55,49,0.8909090909090909,1.0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,I18N,0.023164507263447192,DM_CONVERT_CASE,20,3,1,0.011451791651274473,3.694126339120798E-4,3.694126339120798E-4,-1.0,0.5423728813559322,0.12410226946279805,0.6240601503759399,0.0015592288023835478,0.0847457627118644,0.02630545740086376,0.006674519042010208,2243.9774436090224,-0.4838709677419355,-1.0,4,4899,3630,8677,0,0.0,0,0,0,0,0.0,2,0,0,2,0,2,0,0.038461538461538464,0,551,0,24,101,0,676,527,0.026957141704976796,1476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5252,8677,152,3928,open
5270,org/apache/poi/openxml4j/opc,org/apache/poi/openxml4j/opc/OPCPackage.java,871,true,3,62,2533,1,0,302,1,33,0.8990182328190743,695,594,0.8546762589928057,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,CORRECTNESS,7.852375343541421E-4,GC_UNRELATED_TYPES,1,1,1,0.011451791651274473,0.0014776505356483192,3.694126339120798E-4,-1.0,0.0,0.0,0.7142857142857143,0.8487827988338195,-1.0,0.020416175893207697,0.006281900274833137,1610.5595238095239,-0.4838709677419355,-1.0,12,4899,3630,8677,0,0.0,0,0,0,0,0.0,0,0,1,1,0,0,0,3.816502557056713E-5,0,551,0,24,101,0,676,527,0.026957141704976796,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3928,8677,152,3928,open
5270,org/apache/poi/openxml4j/opc,org/apache/poi/openxml4j/opc/OPCPackage.java,871,true,3,62,2533,1,0,302,1,33,0.906030855539972,695,594,0.8546762589928057,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,CORRECTNESS,7.852375343541421E-4,GC_UNRELATED_TYPES,1,1,1,0.011451791651274473,0.0014776505356483192,3.694126339120798E-4,-1.0,0.0,0.0,0.7142857142857143,0.8487827988338195,-1.0,0.020416175893207697,0.006281900274833137,1610.5595238095239,-0.4838709677419355,-1.0,12,4899,3630,8677,0,0.0,0,0,0,0,0.0,0,0,1,1,0,0,0,3.816502557056713E-5,0,551,0,24,101,0,676,527,0.026957141704976796,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3928,8677,152,3928,open
5270,org/apache/poi/openxml4j/opc,org/apache/poi/openxml4j/opc/OPCPackage.java,871,true,48,62,2533,1,0,302,7,33,0.9427302477793361,695,594,0.8546762589928057,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,EXPERIMENTAL,0.017275225755791126,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,2,0.011451791651274473,0.0014776505356483192,7.388252678241595E-4,-1.0,0.36363636363636365,0.11570247933884298,0.41818181818181815,0.007225501770956317,-0.2727272727272727,0.005104043973301924,0.006674519042010208,2393.3818181818183,-0.4838709677419355,-1.0,11,1688,1029,5466,0,0.0,0,0,0,0,0.0,0,0,1,1,0,0,0,3.816502557056713E-5,0,551,0,24,101,0,676,527,0.026957141704976796,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3928,8677,152,3928,open
3959,org/apache/poi/openxml4j/opc,org/apache/poi/openxml4j/opc/PackagePart.java,112,true,32,36,2533,1,0,302,7,33,0.7660349854227405,267,351,1.3146067415730338,1.0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,CORRECTNESS,3.9261876717707107E-4,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,11,2,1,0.011451791651274473,3.694126339120798E-4,3.694126339120798E-4,1.0,1.0,0.0,0.7142857142857143,0.8487827988338195,1.0,0.020416175893207697,0.006281900274833137,1610.5595238095239,-0.4838709677419355,1.0,0,181,112,3959,0,0.0,0,0,0,0,0.0,55,0,17,72,0,55,0,0.06785917264556006,0,551,0,24,101,0,676,527,0.026957141704976796,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3959,8677,152,3928,open
5481,org/apache/poi/openxml4j/opc,org/apache/poi/openxml4j/opc/PackagePartName.java,1053,true,8,18,2533,1,0,302,3,33,0.8725296442687747,244,207,0.8483606557377049,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,I18N,0.023164507263447192,DM_CONVERT_CASE,20,3,1,0.011451791651274473,0.0011082379017362395,3.694126339120798E-4,-1.0,0.5423728813559322,0.12410226946279805,0.6240601503759399,0.0015592288023835478,0.0847457627118644,0.02630545740086376,0.006674519042010208,2243.9774436090224,-0.4838709677419355,-1.0,5,4899,3630,8677,0,0.0,0,0,0,0,0.0,19,1,18,38,0,18,0,0.004030666437984785,0,551,0,24,101,0,676,527,0.026957141704976796,1476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5252,8677,152,3928,open
