F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-Component,F16-long,F16-POIFile[],F16-ValueEval,F16-ObjRecord,F16-NA,F16-void,F16-Node,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-HSSFFont,F3-NA,F3-short,F3-Integer,F3-Class,F3-Long,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-char,F3-double,F3-String,F3-long,F3-HSSFWorkbook,F3-Double,F3-int,F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-SeriesRecord,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-final-final-final,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-Set,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Arrays,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-Pattern,F2-Double,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.poi.hssf.usermodel.HSSFClientAnchor,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hpsf.basic.CustomProperties,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-writeOutAndReadBack,F1-toUpperCase,F1-createSheet,F1-createTempFile,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-sheet,F9-flags,F9-field_23_brcBottom80,F9-field_1_margin,F9-holidays,F9-field_1_UID,F9-doc,F9-_xstzHelpText,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-StringBuffer,F4-DecimalFormat,F4-CTShapeProperties,F4-byte[],F4-Object,F4-Pattern,F4-void,F4-double,F4-StringBuilder,F4-String,F4-int,F4-short,F4-Object[],F4-HSSFWorkbook,F4-NodeList,F8-LeftMarginRecord,F8-TCAbstractType,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F8-FFData,F11-INITIAL_CAPACITY,F11-MAX_STYLES,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-UNITS,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-tallison@apache.org,F71-acoliver@apache.org,F71-kiwiwings@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-centic@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-avik@apache.org,F71-kiwiwings@unknown,F71-nick@apache.org,F71-cedricwalter@apache.org,F74,F73,F84,F146,category
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.10284810126582279,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,18,2,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.0759493670886076,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.08702531645569621,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,21,3658,2591,6927,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.09177215189873418,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.09651898734177215,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.10759493670886076,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.11234177215189874,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.11550632911392406,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,0,31,4943,2,4,760,1,74,0.12183544303797468,410,163,0.3975609756097561,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,MALICIOUS_CODE,0.034795215657847045,MS_PKGPROTECT,20,3,0,0.019460566746329806,0.0054626152270399455,0.0,0.0,0.6875,0.023871527777777776,0.5653710247349824,0.13282307037984784,0.3958333333333333,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,0.25,5,648,824,3917,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4199,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Picture.java,900,true,11,31,4943,2,8,760,3,74,0.2231012658227848,410,163,0.3975609756097561,0.45454545454545453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,STYLE,0.01594780717651323,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.019460566746329806,0.0054626152270399455,3.414134516899966E-4,1.0,0.5909090909090909,0.006533392897029261,0.47401247401247404,0.568226423159756,0.18181818181818182,0.09459949256977165,0.07828923523015585,2441.275467775468,-0.2631578947368421,0.25,3,544,765,3813,0,0.0,0,0,0,0,0.0,631,202,174,1007,0,429,0,0.19316778995722148,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,350,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3617,8677,67,3334,close
4105,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/PictureType.java,889,true,0,0,4943,1,0,760,1,74,0.9056603773584906,75,7,0.09333333333333334,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,MALICIOUS_CODE,0.0884378397970279,EI_EXPOSE_REP,18,2,1,0.019460566746329806,3.414134516899966E-4,3.414134516899966E-4,-1.0,0.45081967213114754,0.0275090328167458,0.5653710247349824,0.13282307037984784,-0.09836065573770492,0.07104023196810438,0.04530627038782167,2952.763250883392,-0.2631578947368421,-1.0,2,836,889,4105,0,0.0,0,0,0,0,0.0,50,0,0,50,0,50,0,0.04855388614693825,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917,8677,67,3334,open
4338,org/apache/poi/hwpf/usermodel,org/apache/poi/hwpf/usermodel/Range.java,909,true,10,47,4943,1,0,760,3,74,0.5446361590397599,712,442,0.6207865168539326,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,STYLE,0.05219282348677057,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.019460566746329806,6.828269033799932E-4,3.414134516899966E-4,-1.0,0.625,0.00633445945945946,0.47401247401247404,0.568226423159756,0.2847222222222222,0.09459949256977165,0.07828923523015585,2441.275467775468,-0.2631578947368421,-1.0,73,5408,4353,8677,0,0.0,0,0,0,0,0.0,817,861,14,1692,0,-44,0,0.09068692229324507,0,7420,0,2973,665,0,11058,4447,0.09983320476291069,435,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,3702,8677,67,3334,open
