F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Record[],F16-List<String>,F16-BATBlockAndIndex,F16-Component,F16-long,F16-POIFile[],F16-ValueEval,F16-short,F16-NA,F16-void,F16-int,F16-TableCellDescriptor,F16-CTHdrFtr,F16-HSSFComment,F16-Map<Integer HSSFColor>,F16-boolean,F16-String,F16-Guide,F16-HeaderFooter,F16-CTCols,F3-NA,F3-short,F3-HSSFClientAnchor,F3-Integer,F3-Class,F3-XWPFRelation,F3-RecordStream,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileOutputStream,F3-char,F3-double,F3-String,F3-long,F3-XSSFClientAnchor,F3-Double,F3-int,F7--,F7-^,F7-/,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-PropertiesDocument,F12-Map<ICacheEntry EvaluationCell>,F12-StartComparator,F12-long,F12-int,F12-short,F12-EndComparator,F12-NA,F12-ErrorEval,F12-DecimalFormat,F12-boolean,F12-String[],F12-String,F12-TreeMap<Integer SXSSFRow>,F12-JTextComponent,F12-SeriesTextRecord,F12-Pattern,F12-LinkedDataRecord,F12-ArrayList<String>,F12-POILogger,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Class,F2-NA,F2-FormulaParser,F2-DataFormatter,F2-Set,F2-StringBuffer,F2-ByteArrayOutputStream,F2-Arrays,F2-Math,F2-PrintStream,F2-Object,F2-String,F2-Iterator,F2-Map,F2-XSLFSimpleShape,F2-AccessibleObject,F2-System,F2-List,F2-TestWrite,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.poi.hssf.usermodel.HSSFClientAnchor,F6-java.io.FileOutputStream,F6-org.apache.poi.util.BinaryTree,F6-java.util.TreeMap<org.apache.poi.openxml4j.opc.PackagePartName java.lang.String>,F6-org.apache.poi.xssf.usermodel.examples.XSSFWorkbook,F6-java.io.FileInputStream,F6-java.util.HashMap,F6-org.apache.poi.hssf.usermodel.HSSFWorkbook,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.poi.hssf.record.aggregates.RecordStream,F6-java.lang.Double,F6-org.apache.poi.hdf.model.hdftypes.TableCellDescriptor,F6-org.apache.poi.hssf.usermodel.examples.HSSFWorkbook,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-newInstance,F1-size,F1-NA,F1-setValue,F1-clone,F1-write,F1-assertEquals,F1-getBytes,F1-get,F1-listFiles,F1-equals,F1-append,F1-put,F1-toUpperCase,F1-createTempFile,F1-createSheet,F1-read,F1-toString,F1-getSize,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-TCAbstractType,F5-java.io.OutputStreamWriter,F5-java.text.NumberFormat,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.awt.geom.Point2D,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.awt.geom.Rectangle2D,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-sheet,F9-field_23_brcBottom80,F9-field_20_brcTop,F9-field_1_margin,F9-holidays,F9-field_1_UID,F9-doc,F9-_children,F9-_stshif,F9-field_36_dogrid,F9-_phe,F9-NA,F9-_info,F9-field_59_olstAnm,F9-field_9_rgtc,F9-output,F9-field_54_rgdxaColumn,F9-look,F9-type,F9-field_50_brcBetween,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-File[],F4-long,F4-StringBuffer,F4-CTCol,F4-DecimalFormat,F4-CTShapeProperties,F4-byte[],F4-Object,F4-Pattern,F4-File,F4-void,F4-double,F4-StringBuilder,F4-String,F4-int,F4-short,F4-Object[],F4-HSSFWorkbook,F8-LeftMarginRecord,F8-TCAbstractType,F8-DOPAbstractType,F8-MockAreaEval,F8-CommandDefinition,F8-PAPAbstractType,F8-Chunk,F8-StyleSheet,F8-ByteChunk,F8-SVRowHeaderModel,F8-FormulaParser,F8-SEPAbstractType,F8-Ffn,F8-UpdateEmbeddedDoc,F8-TAPAbstractType,F8-CoreProperties,F8-PICFAbstractType,F8-CHPAbstractType,F8-RowHeaderRenderer,F8-NA,F11-INITIAL_CAPACITY,F11-DEBUG,F11-_includeCellComments,F11-NA,F11-log,F11-_formulaCellsByCacheEntry,F11-toIndex,F11-MAX_ROW,F11-LAST_COLUMN_NUMBER,F11-logger,F11-inset,F11-COMMA_PATTERN,F11-_includeHeadersFooters,F11-df,F11-MAX_COLUMN,F11-colNumber,F11-instance,F11-iterator,F11-id,F11-rowNumber,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F73,F84,F146,category
7399,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TestListTables.java,3043,true,16,2,5363,1,4,718,2,106,0.6610169491525424,43,1,0.023255813953488372,0.3125,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,STYLE,0.08934049079754601,DLS_DEAD_LOCAL_STORE,17,2,1,0.03384947785379906,3.6010082823190496E-4,3.6010082823190496E-4,-1.0,0.5450643776824035,0.006525505312213097,0.48025613660619,0.6469649229432501,0.11158798283261803,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.3404255319148936,-1.0,5,3732,3008,7378,0,0.0,0,0,0,0,0.0,35,23,0,58,0,12,0,0.009223193646170606,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,261,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,3905,8677,58,3702,open
6919,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TestPlexOfCps.java,2021,true,23,3,5363,1,6,718,3,106,0.4810126582278481,63,2,0.031746031746031744,0.2608695652173913,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,PERFORMANCE,3.834355828220859E-4,DM_NEXTINT_VIA_NEXTDOUBLE,18,2,1,0.03384947785379906,3.6010082823190496E-4,3.6010082823190496E-4,-1.0,0.0,0.0,0.359504132231405,0.31620932253197115,-1.0,0.010352760736196318,0.02530674846625767,1600.7479338842975,-0.3404255319148936,-1.0,5,3754,3078,7400,0,0.0,0,0,0,0,0.0,11,53,0,64,0,-42,0,0.0013554611602446646,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,909,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,4553,8677,58,3702,open
7400,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TestStyleSheet.java,3078,true,10,4,5363,1,4,718,1,106,0.8089887640449438,65,2,0.03076923076923077,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,STYLE,0.08934049079754601,DLS_DEAD_LOCAL_STORE,17,2,1,0.03384947785379906,7.202016564638099E-4,3.6010082823190496E-4,-1.0,0.5450643776824035,0.006525505312213097,0.48025613660619,0.6469649229432501,0.11158798283261803,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.3404255319148936,0.0,7,3754,3078,7400,0,0.0,0,0,0,0,0.0,17,61,0,78,0,-44,0,0.002427258923259911,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,909,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,4553,8677,58,3702,open
7400,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TestStyleSheet.java,3078,true,9,4,5363,1,4,718,1,106,0.42696629213483145,65,2,0.03076923076923077,0.4444444444444444,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,STYLE,0.08934049079754601,DLS_DEAD_LOCAL_STORE,17,2,1,0.03384947785379906,7.202016564638099E-4,3.6010082823190496E-4,1.0,0.5450643776824035,0.006525505312213097,0.48025613660619,0.6469649229432501,0.11158798283261803,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.3404255319148936,0.0,7,3754,3078,7400,0,0.0,0,0,0,0,0.0,17,61,0,78,0,-44,0,0.002427258923259911,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,909,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,4553,8677,58,3702,open
4080,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TextPiece.java,327,true,7,15,5363,1,7,718,2,106,0.9082969432314411,136,63,0.4632352941176471,0.42857142857142855,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,BAD_PRACTICE,0.006901840490797546,BC_EQUALS_METHOD_SHOULD_WORK_FOR_ALL_OBJECTS,16,2,3,0.03384947785379906,0.0010803024846957148,0.0010803024846957148,1.0,0.2777777777777778,0.0051440329218107,0.3156089193825043,0.900429793833846,-0.4444444444444444,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.3404255319148936,1.0,25,3753,3043,7399,0,0.0,0,0,0,0,0.0,117,57,5,179,0,60,0,0.057958159666414225,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,435,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,4079,8677,58,3702,open
4080,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TextPiece.java,327,true,7,15,5363,1,5,718,2,106,0.8995633187772926,136,63,0.4632352941176471,0.6285714285714287,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,BAD_PRACTICE,0.0011503067484662577,HE_EQUALS_NO_HASHCODE,16,2,3,0.03384947785379906,0.0010803024846957148,0.0010803024846957148,1.0,0.3333333333333333,0.005698005698005698,0.3156089193825043,0.900429793833846,-0.3333333333333333,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.3404255319148936,1.0,25,3753,3043,7399,0,0.0,0,0,0,0,0.0,117,57,5,179,0,60,0,0.057958159666414225,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,435,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,4079,8677,58,3702,close
4080,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TextPiece.java,327,true,7,15,5363,1,5,718,2,106,0.8995633187772926,136,63,0.4632352941176471,0.6285714285714287,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,BAD_PRACTICE,0.004984662576687116,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,11,2,3,0.03384947785379906,0.0010803024846957148,0.0010803024846957148,1.0,0.46153846153846156,0.0063723258989531175,0.3156089193825043,0.900429793833846,-0.07692307692307693,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.3404255319148936,1.0,25,3753,3043,7399,0,0.0,0,0,0,0,0.0,117,57,5,179,0,60,0,0.057958159666414225,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,435,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,4079,8677,58,3702,close
4780,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TextPieceTable.java,652,true,13,18,5363,3,8,718,4,106,0.31467181467181465,383,47,0.1227154046997389,0.15384615384615385,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,BAD_PRACTICE,0.006901840490797546,BC_EQUALS_METHOD_SHOULD_WORK_FOR_ALL_OBJECTS,16,2,2,0.03384947785379906,0.0010803024846957148,7.202016564638099E-4,0.0,0.2777777777777778,0.0051440329218107,0.3156089193825043,0.900429793833846,-0.4444444444444444,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.3404255319148936,0.3333333333333333,4,464,341,4110,0,0.0,0,0,0,0,0.0,447,244,23,714,0,203,0,0.10391999068021517,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983,8677,58,3702,open
4780,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TextPieceTable.java,652,true,13,18,5363,3,12,718,4,106,0.31467181467181465,383,47,0.1227154046997389,0.6258741258741259,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,BAD_PRACTICE,0.004984662576687116,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,11,2,2,0.03384947785379906,0.0010803024846957148,7.202016564638099E-4,0.0,0.46153846153846156,0.0063723258989531175,0.3156089193825043,0.900429793833846,-0.07692307692307693,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.3404255319148936,0.3333333333333333,31,3753,3043,7399,0,0.0,0,0,0,0,0.0,447,244,23,714,0,203,0,0.10391999068021517,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,339,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,3983,8677,58,3702,close
4780,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/TextPieceTable.java,652,true,0,18,5363,3,12,718,1,106,0.9613899613899614,383,47,0.1227154046997389,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,BAD_PRACTICE,0.004217791411042945,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,0.03384947785379906,0.0010803024846957148,0.0,0.0,0.45454545454545453,0.006357279084551811,0.3156089193825043,0.900429793833846,-0.09090909090909091,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.3404255319148936,0.3333333333333333,31,3753,3043,7399,0,0.0,0,0,0,0,0.0,447,244,23,714,0,203,0,0.10391999068021517,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,339,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,3983,8677,58,3702,close
4073,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/UPX.java,327,true,4,5,5363,1,4,718,1,106,0.8333333333333334,43,1,0.023255813953488372,0.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5,BAD_PRACTICE,0.006901840490797546,BC_EQUALS_METHOD_SHOULD_WORK_FOR_ALL_OBJECTS,16,2,3,0.03384947785379906,0.0018005041411595247,0.0010803024846957148,-1.0,0.2777777777777778,0.0051440329218107,0.3156089193825043,0.900429793833846,-0.4444444444444444,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.3404255319148936,-1.0,5,3753,3043,7399,0,0.0,0,0,0,0,0.0,15,52,0,67,0,-37,0,0.09854339139964248,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,297,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3941,8677,58,3702,open
4073,org/apache/poi/hwpf/model,org/apache/poi/hwpf/model/UPX.java,327,true,3,5,5363,1,4,718,1,106,0.6666666666666666,43,1,0.023255813953488372,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5,MALICIOUS_CODE,0.09010736196319018,EI_EXPOSE_REP,18,2,1,0.03384947785379906,0.0018005041411595247,3.6010082823190496E-4,-1.0,0.4723404255319149,0.031154368492530556,0.5798479087452472,0.08355137972346231,-0.05531914893617021,0.06441717791411043,0.05291411042944785,2647.2148288973385,-0.3404255319148936,-1.0,5,3753,3043,7399,0,0.0,0,0,0,0,0.0,15,52,0,67,0,-37,0,0.09854339139964248,0,8255,0,3199,676,0,12130,5056,0.1194708653507117,297,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3941,8677,58,3702,open
