F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F85,F73,F84,F146,F147,
270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,270,2999,2732,
270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,270,2999,2732,
1222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,478,3207,2732,
1222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,1900,478,3207,2732,
415,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3144,1,7773,103,2832,2732,
415,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3144,1,7773,103,2832,2732,
415,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,3144,1,7773,103,2832,2732,
528,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,3257,1,7773,103,2832,2732,
528,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,3257,1,7773,103,2832,2732,
528,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,3257,1,7773,103,2832,2732,
528,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,3257,1,7773,103,2832,2732,
528,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,3257,1,7773,103,2832,2732,
415,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,3144,1,7773,103,2832,2732,
415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3144,1,7773,103,2832,2732,
916,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,3645,1,7773,103,2832,2732,
916,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,3645,1,7773,103,2832,2732,
1407,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,4136,1,7773,103,2832,2732,
819,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3548,1,7773,103,2832,2732,
259,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2988,1,7773,103,2832,2732,
259,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2988,1,7773,103,2832,2732,
259,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,2988,1,7773,103,2832,2732,
528,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3257,1,7773,103,2832,2732,
1276,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,4005,1,7773,103,2832,2732,
908,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,3637,1,7773,103,2832,2732,
908,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,3637,1,7773,103,2832,2732,
1411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4140,1,7773,103,2832,2732,
1411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4140,1,7773,103,2832,2732,
145,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2874,1,7773,103,2832,2732,
145,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2874,1,7773,103,2832,2732,
145,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2874,1,7773,103,2832,2732,
145,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2874,1,7773,103,2832,2732,
145,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2874,1,7773,103,2832,2732,
145,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2874,1,7773,103,2832,2732,
278,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3007,1,7773,103,2832,2732,
278,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3007,1,7773,103,2832,2732,
278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3007,1,7773,103,2832,2732,
278,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,3007,1,7773,103,2832,2732,
821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3550,1,7773,103,2832,2732,
821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3550,1,7773,103,2832,2732,
821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3550,1,7773,103,2832,2732,
821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3550,1,7773,103,2832,2732,
821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3550,1,7773,103,2832,2732,
821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3550,1,7773,103,2832,2732,
821,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3550,1,7773,103,2832,2732,
430,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3159,1,7773,103,2832,2732,
430,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3159,1,7773,103,2832,2732,
430,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,3159,1,7773,103,2832,2732,
430,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,3159,1,7773,103,2832,2732,
430,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,3159,1,7773,103,2832,2732,
504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3233,1,7773,103,2832,2732,
528,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3257,1,7773,103,2832,2732,
1413,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,4142,1,7773,103,2832,2732,
528,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,3257,1,7773,103,2832,2732,
103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2832,1,7773,103,2832,2732,
103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2832,1,7773,103,2832,2732,
103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2832,1,7773,103,2832,2732,
103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2832,1,7773,103,2832,2732,
909,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,3638,1,7773,103,2832,2732,
909,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,3638,1,7773,103,2832,2732,
827,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,3556,1,7773,103,2832,2732,
371,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3100,1,7773,103,2832,2732,
259,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2988,1,7773,103,2832,2732,
259,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2988,1,7773,103,2832,2732,
1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4490,1,7773,103,2832,2732,
394,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3123,1,7773,103,2832,2732,
1246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3975,1,7773,103,2832,2732,
1246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3975,1,7773,103,2832,2732,
1246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3975,1,7773,103,2832,2732,
37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2766,1,7773,37,2766,2732,
37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2766,1,7773,37,2766,2732,
37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2766,1,7773,37,2766,2732,
37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2766,1,7773,37,2766,2732,
37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2766,1,7773,37,2766,2732,
37,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2766,1,7773,37,2766,2732,
1407,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4136,1,7773,37,2766,2732,
1411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4140,1,7773,37,2766,2732,
163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2892,1,7773,37,2766,2732,
163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2892,1,7773,37,2766,2732,
430,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3159,1,7773,415,3144,2732,
294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3023,1,7773,259,2988,2732,
294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3023,1,7773,259,2988,2732,
294,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3023,1,7773,259,2988,2732,
294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3023,1,7773,259,2988,2732,
294,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3023,1,7773,259,2988,2732,
294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3023,1,7773,259,2988,2732,
294,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3023,1,7773,259,2988,2732,
294,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3023,1,7773,259,2988,2732,
259,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2988,1,7773,259,2988,2732,
259,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2988,1,7773,259,2988,2732,
259,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2988,1,7773,259,2988,2732,
259,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2988,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,259,2988,2732,
345,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3074,1,7773,259,2988,2732,
345,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,3074,1,7773,259,2988,2732,
1052,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3781,1,7773,259,2988,2732,
1407,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,4136,1,7773,259,2988,2732,
270,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,259,2988,2732,
270,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,259,2988,2732,
270,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,259,2988,2732,
270,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,259,2988,2732,
270,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,259,2988,2732,
270,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,259,2988,2732,
270,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,259,2988,2732,
2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5120,1,7773,455,3184,2732,
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3184,1,7773,455,3184,2732,
1413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4142,1,7773,1413,4142,2732,
1413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4142,1,7773,1413,4142,2732,
1413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4142,1,7773,1413,4142,2732,
1413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4142,1,7773,1413,4142,2732,
1413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4142,1,7773,1413,4142,2732,
394,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3123,1,7773,346,3075,2732,
394,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,3123,1,7773,346,3075,2732,
394,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,3123,1,7773,346,3075,2732,
346,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3075,1,7773,346,3075,2732,
346,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3075,1,7773,346,3075,2732,
346,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3075,1,7773,346,3075,2732,
844,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3573,1,7773,800,3529,2732,
844,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3573,1,7773,800,3529,2732,
146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2875,1,7773,146,2875,2732,
91,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2820,1,7773,91,2820,2732,
91,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2820,1,7773,91,2820,2732,
91,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2820,1,7773,91,2820,2732,
1233,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3962,1,7773,1233,3962,2732,
1411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4140,1,7773,1233,3962,2732,
1413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4142,1,7773,1052,3781,2732,
415,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3144,1,7773,371,3100,2732,
415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3144,1,283,371,3100,2732,
415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3144,1,283,371,3100,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,236,2965,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,236,2965,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,236,2965,2732,
241,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2970,1,7773,236,2965,2732,
241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,1,7773,236,2965,2732,
241,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2970,1,7773,236,2965,2732,
241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,1,7773,236,2965,2732,
963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3692,1,7773,236,2965,2732,
963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3692,1,7773,236,2965,2732,
963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3692,1,7773,236,2965,2732,
963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3692,1,7773,236,2965,2732,
1050,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3779,1,7773,236,2965,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,236,2965,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,236,2965,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,236,2965,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,236,2965,2732,
346,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3075,1,7773,346,3075,2732,
875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3604,1,7773,346,3075,2732,
875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3604,1,7773,346,3075,2732,
655,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,283,646,3375,2732,
655,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,283,646,3375,2732,
655,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,283,646,3375,2732,
655,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,7773,646,3375,2732,
655,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,7773,646,3375,2732,
655,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,7773,646,3375,2732,
810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3539,1,7773,808,3537,2732,
810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3539,1,7773,808,3537,2732,
810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3539,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3537,1,7773,808,3537,2732,
823,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,808,3537,2732,
823,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,808,3537,2732,
823,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,808,3537,2732,
823,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,808,3537,2732,
1047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3776,1,7773,155,2884,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,155,2884,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,155,2884,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,155,2884,2732,
1049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3778,1,7773,155,2884,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,155,2884,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,155,2884,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,155,2884,2732,
807,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3536,1,7773,155,2884,2732,
807,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3536,1,7773,155,2884,2732,
807,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3536,1,7773,155,2884,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,7773,808,3537,2732,
808,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,7773,808,3537,2732,
1023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3752,1,7773,236,2965,2732,
1023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3752,1,7773,236,2965,2732,
1023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3752,1,7773,236,2965,2732,
1012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3741,1,7773,236,2965,2732,
1012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3741,1,7773,236,2965,2732,
1012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3741,1,7773,236,2965,2732,
251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2980,1,7773,155,2884,2732,
