F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-FieldTable,F16-List<String>,F16-Map<String Class<? extends ConfiguredObject>>,F16-long,F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-ConnectionSecure,F16-boolean,F16-String,F16-ConstantExpression,F16-InitialDirContext,F16-BigDecimal,F16-Message,F16-MessagePublishInfo,F3-NA,F3-short,F3-Class,F3-Integer,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-byte,F3-InputStream,F3-byte[],F3-null,F3-boolean,F3-SimplePropertyValue,F3-String,F3-long,F3-int,F3-AMQDestination,F3-String[],F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-List<LoggingEvent>,F12-boolean,F12-Logger,F12-SocketAddress,F12-String,F12-CountDownLatch,F12-Outcome[],F12-byte,F12-Connection,F12-ConfiguredObjectRecord,F12-File,F12-JMSException,F12-AtomicInteger,F12-SSLEngine,F12-AtomicReference<Notification>,F12-TestCommand,F17-final,F17-static,F17-static-final,F17-NA,F2-Class,F2-SelectorParserTokenManager,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-ConnectionEndpoint,F2-CountDownLatch,F2-ByteBuffer,F2-BufferedReader,F2-System,F2-OutputStream,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.FileOutputStream,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.lang.Double,F6-javax.naming.InitialContext,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-createConsumer,F1-getTestName,F1-ReInit,F1-delete,F1-NA,F1-add,F1-close,F1-hasRemaining,F1-assertEquals,F1-getBytes,F1-createSession,F1-remaining,F1-get,F1-listFiles,F1-getConnection,F1-getProperty,F1-getAbsolutePath,F1-put,F1-writeObject,F1-createTempFile,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.util.AbstractSequentialList,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F5-java.io.DataInputStream,F5-java.util.HashMap,F9-correlationId,F9-name,F9-data,F9-records,F9-appId,F9-_major,F9-_minor,F9-branchId,F9-NA,F9-globalId,F9-response,F9-userId,F9-type,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-Process,F4-Statement,F4-XATopicConnection,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-_size,F11-_logger,F11-NA,F11-TYPE_CODES,F11-ANONYMOUS_AUTHENTICATION_PROVIDER,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_mimeType,F11-_exception,F11-ACCEPTED,F11-_key,F11-_closed,F11-REPLY_SUCCESS,F11-_connection,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-LOGGER,F11-_brokerStoreType,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ChannelOpenOkBodyImpl.java,277,true,3,10,3141,2,8,749,1,116,0.6071428571428571,67,27,0.40298507462686567,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,MALICIOUS_CODE,0.0405811623246493,EI_EXPOSE_REP2,18,2,1,0.028642590286425903,0.0012453300124533001,4.1511000415110004E-4,-1.0,0.037037037037037035,0.0027434842249657062,0.07317073170731707,0.4068126823998255,-0.9259259259259259,0.0,0.00751503006012024,758.4731707317073,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.002504018795597873,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionCloseBodyImpl.java,277,true,3,13,3141,2,4,749,1,116,0.8581081081081081,103,27,0.2621359223300971,0.6666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,STYLE,0.16432865731462926,BC_UNCONFIRMED_CAST,20,3,1,0.028642590286425903,4.1511000415110004E-4,4.1511000415110004E-4,-1.0,0.07317073170731707,0.0021876379267333195,0.17676767676767677,0.2994648095364867,-0.7652439024390244,0.0,0.07014028056112225,799.5782828282828,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,117,0,0,117,0,117,0,0.0035916011787819253,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionCloseOkBodyImpl.java,277,true,3,9,3141,2,4,749,1,116,0.9,55,27,0.4909090909090909,0.6666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,STYLE,0.16432865731462926,BC_UNCONFIRMED_CAST,20,3,1,0.028642590286425903,4.1511000415110004E-4,4.1511000415110004E-4,-1.0,0.07317073170731707,0.0021876379267333195,0.17676767676767677,0.2994648095364867,-0.7652439024390244,0.0,0.07014028056112225,799.5782828282828,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,69,0,0,69,0,69,0,0.002111253901230035,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionOpenBodyImpl.java,277,true,3,12,3141,2,4,749,1,116,0.8732394366197183,97,27,0.27835051546391754,0.6666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,STYLE,0.16432865731462926,BC_UNCONFIRMED_CAST,20,3,1,0.028642590286425903,4.1511000415110004E-4,4.1511000415110004E-4,-1.0,0.07317073170731707,0.0021876379267333195,0.17676767676767677,0.2994648095364867,-0.7652439024390244,0.0,0.07014028056112225,799.5782828282828,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,111,0,0,111,0,111,0,0.0033810539141029545,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionOpenOkBodyImpl.java,277,true,3,10,3141,2,4,749,1,116,0.8928571428571429,67,27,0.40298507462686567,0.6666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,STYLE,0.16432865731462926,BC_UNCONFIRMED_CAST,20,3,1,0.028642590286425903,4.1511000415110004E-4,4.1511000415110004E-4,-1.0,0.07317073170731707,0.0021876379267333195,0.17676767676767677,0.2994648095364867,-0.7652439024390244,0.0,0.07014028056112225,799.5782828282828,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.0024584193274250336,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionSecureBodyImpl.java,277,true,3,10,3141,2,4,749,1,116,0.8928571428571429,67,27,0.40298507462686567,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,STYLE,0.16432865731462926,BC_UNCONFIRMED_CAST,20,3,1,0.028642590286425903,0.0012453300124533001,4.1511000415110004E-4,-1.0,0.07317073170731707,0.0021876379267333195,0.17676767676767677,0.2994648095364867,-0.7652439024390244,0.0,0.07014028056112225,799.5782828282828,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.0024496461622210124,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionSecureBodyImpl.java,277,true,3,10,3141,2,8,749,1,116,0.7410714285714286,67,27,0.40298507462686567,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,MALICIOUS_CODE,0.04208416833667335,EI_EXPOSE_REP,18,2,1,0.028642590286425903,0.0012453300124533001,4.1511000415110004E-4,-1.0,0.011904761904761904,9.048491191348334E-4,0.07317073170731707,0.4068126823998255,-0.9523809523809523,0.0,0.00751503006012024,758.4731707317073,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.0024496461622210124,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionSecureBodyImpl.java,277,true,3,10,3141,2,8,749,1,116,0.6071428571428571,67,27,0.40298507462686567,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,MALICIOUS_CODE,0.0405811623246493,EI_EXPOSE_REP2,18,2,1,0.028642590286425903,0.0012453300124533001,4.1511000415110004E-4,-1.0,0.037037037037037035,0.0027434842249657062,0.07317073170731707,0.4068126823998255,-0.9259259259259259,0.0,0.00751503006012024,758.4731707317073,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.0024496461622210124,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionSecureOkBodyImpl.java,277,true,3,10,3141,2,4,749,1,116,0.8928571428571429,67,27,0.40298507462686567,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,STYLE,0.16432865731462926,BC_UNCONFIRMED_CAST,20,3,1,0.028642590286425903,0.0012453300124533001,4.1511000415110004E-4,-1.0,0.07317073170731707,0.0021876379267333195,0.17676767676767677,0.2994648095364867,-0.7652439024390244,0.0,0.07014028056112225,799.5782828282828,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.0024409353905496625,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionSecureOkBodyImpl.java,277,true,3,10,3141,2,8,749,1,116,0.7410714285714286,67,27,0.40298507462686567,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,MALICIOUS_CODE,0.04208416833667335,EI_EXPOSE_REP,18,2,1,0.028642590286425903,0.0012453300124533001,4.1511000415110004E-4,-1.0,0.011904761904761904,9.048491191348334E-4,0.07317073170731707,0.4068126823998255,-0.9523809523809523,0.0,0.00751503006012024,758.4731707317073,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.0024409353905496625,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionSecureOkBodyImpl.java,277,true,3,10,3141,2,8,749,1,116,0.6071428571428571,67,27,0.40298507462686567,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,MALICIOUS_CODE,0.0405811623246493,EI_EXPOSE_REP2,18,2,1,0.028642590286425903,0.0012453300124533001,4.1511000415110004E-4,-1.0,0.037037037037037035,0.0027434842249657062,0.07317073170731707,0.4068126823998255,-0.9259259259259259,0.0,0.00751503006012024,758.4731707317073,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,81,0,0,81,0,81,0,0.0024409353905496625,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
3196,org/apache/qpid/framing/amqp_0_91,org/apache/qpid/framing/amqp_0_91/ConnectionStartBodyImpl.java,277,true,3,14,3141,2,4,749,1,116,0.8518518518518519,117,27,0.23076923076923078,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5,STYLE,0.16432865731462926,BC_UNCONFIRMED_CAST,20,3,1,0.028642590286425903,0.0020755500207555004,4.1511000415110004E-4,-1.0,0.07317073170731707,0.0021876379267333195,0.17676767676767677,0.2994648095364867,-0.7652439024390244,0.0,0.07014028056112225,799.5782828282828,-1.0,-1.0,0,465,277,3196,0,0.0,0,0,0,0,0.0,131,0,0,131,0,131,0,0.0039278004317582155,0,6421,0,51,0,0,6472,6370,0.0037470979081805546,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196,7773,345,3074,open
