F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F85,F73,F84,F146,F147,
147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3569,1,8677,147,3569,3425,
147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3569,1,8677,147,3569,3425,
1742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5164,1,8677,147,3569,3425,
283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3705,1,8677,147,3569,3425,
283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3705,1,8677,147,3569,3425,
1742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5164,1,8677,147,3569,3425,
1742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5164,1,8677,147,3569,3425,
1742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5164,1,8677,147,3569,3425,
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5387,1,8677,19,3441,3425,
404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,19,3441,3425,
404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,19,3441,3425,
404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,19,3441,3425,
404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3826,1,8677,19,3441,3425,
1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4736,1,8677,19,3441,3425,
19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3441,1,8677,19,3441,3425,
19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3441,1,8677,19,3441,3425,
19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3441,1,8677,19,3441,3425,
19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3441,1,8677,19,3441,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,35,3457,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3539,1,8677,35,3457,3425,
117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3539,1,8677,35,3457,3425,
147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3569,1,8677,35,3457,3425,
1965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,5387,1,8677,35,3457,3425,
553,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3975,1,8677,35,3457,3425,
553,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3975,1,8677,35,3457,3425,
276,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,3698,1,8677,35,3457,3425,
276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3698,1,8677,35,3457,3425,
575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3997,1,8677,35,3457,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,35,3457,3425,
1810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5232,1,8677,35,3457,3425,
1810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5232,1,8677,35,3457,3425,
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3457,1,8677,35,3457,3425,
147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3569,1,8677,35,3457,3425,
147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3569,1,8677,35,3457,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,3567,1,8677,35,3457,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,3567,1,8677,35,3457,3425,
285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3707,1,8677,35,3457,3425,
285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3707,1,8677,35,3457,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5252,1,8677,35,3457,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5266,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,35,3457,3425,
284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3706,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,35,3457,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5266,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3533,1,8677,35,3457,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3567,1,8677,35,3457,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,35,3457,3425,
1965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5387,1,8677,35,3457,3425,
3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,120,3542,3425,
3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,120,3542,3425,
3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,120,3542,3425,
3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6893,1,8677,120,3542,3425,
2439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5864,1,8677,120,3542,3425,
1965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5387,1,8677,120,3542,3425,
120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3542,1,8677,120,3542,3425,
1840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5262,1,8677,33,3455,3425,
119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,33,3455,3425,
119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,33,3455,3425,
119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,33,3455,3425,
119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,33,3455,3425,
119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,33,3455,3425,
119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3541,1,8677,33,3455,3425,
1921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5343,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
2475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5903,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
266,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3688,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4735,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4735,1,8677,33,3455,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,33,3455,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,33,3455,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3567,1,8677,33,3455,3425,
1860,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5282,1,8677,33,3455,3425,
1314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4736,1,8677,33,3455,3425,
1314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4736,1,8677,33,3455,3425,
119,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,3541,1,8677,33,3455,3425,
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5387,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4997,1,8677,33,3455,3425,
1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4997,1,8677,33,3455,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3567,1,8677,33,3455,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3567,1,8677,33,3455,3425,
1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,5281,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4735,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,4735,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3567,1,8677,33,3455,3425,
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3455,1,8677,33,3455,3425,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3455,1,8677,33,3455,3425,
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3455,1,8677,33,3455,3425,
1844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5266,1,8677,33,3455,3425,
1856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,33,3455,3425,
1856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,33,3455,3425,
1856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,33,3455,3425,
1856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,33,3455,3425,
1856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5278,1,8677,33,3455,3425,
1965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,5387,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
1830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5252,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4735,1,8677,33,3455,3425,
1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4735,1,8677,33,3455,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,33,3455,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,33,3455,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,33,3455,3425,
1965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5387,1,8677,19,3441,3425,
1965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5387,1,8677,19,3441,3425,
1965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5387,1,8677,19,3441,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5279,1,8677,19,3441,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5279,1,8677,19,3441,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5279,1,8677,19,3441,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,19,3441,3425,
1857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,5279,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3562,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3562,1,8677,19,3441,3425,
140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,3562,1,8677,19,3441,3425,
280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3702,1,8677,19,3441,3425,
280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3702,1,8677,19,3441,3425,
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4406,1,8677,19,3441,3425,
19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3441,1,8677,19,3441,3425,
19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3441,1,8677,19,3441,3425,
6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3428,1,8677,6,3428,3425,
6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3428,1,8677,6,3428,3425,
6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3428,1,8677,6,3428,3425,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3432,1,8677,6,3428,3425,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3432,1,8677,6,3428,3425,
92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3514,1,8677,11,3433,3425,
92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3514,1,8677,11,3433,3425,
92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3514,1,8677,11,3433,3425,
92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3514,1,8677,11,3433,3425,
92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3514,1,8677,11,3433,3425,
14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3436,1,8677,11,3433,3425,
14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3436,1,8677,11,3433,3425,
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3438,1,8677,11,3433,3425,
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3513,1,8677,11,3433,3425,
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3513,1,8677,11,3433,3425,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3434,1,8677,11,3433,3425,
13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3435,1,8677,11,3433,3425,
13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3435,1,8677,11,3433,3425,
13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3435,1,8677,11,3433,3425,
91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3513,1,8677,11,3433,3425,
91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3513,1,8677,11,3433,3425,
91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3513,1,8677,11,3433,3425,
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3438,1,8677,11,3433,3425,
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3571,1,8677,11,3433,3425,
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3642,1,8677,151,3573,3425,
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3642,1,8677,151,3573,3425,
1635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5057,1,8677,1635,5057,3425,
148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3570,1,8677,19,3441,3425,
578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,1,8677,380,3802,3425,
424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,380,3802,3425,
424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,380,3802,3425,
424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,8677,380,3802,3425,
422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,1,8677,380,3802,3425,
422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,1,8677,380,3802,3425,
583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,1,8677,380,3802,3425,
583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,1,8677,380,3802,3425,
583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,1,8677,380,3802,3425,
254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3676,1,8677,115,3537,3425,
335,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,115,3537,3425,
335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3757,1,8677,115,3537,3425,
335,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,115,3537,3425,
335,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,115,3537,3425,
335,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3757,1,8677,115,3537,3425,
3441,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6919,1,8677,115,3537,3425,
1277,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,4699,1,8677,115,3537,3425,
1277,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,4699,1,8677,115,3537,3425,
1996,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,5418,1,8677,1652,5074,3425,
1996,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,5418,1,8677,1652,5074,3425,
1996,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,5418,1,8677,1652,5074,3425,
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,119,3541,3425,
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,119,3541,3425,
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,119,3541,3425,
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,119,3541,3425,
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,119,3541,3425,
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3599,1,8677,119,3541,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5625,1,8677,2203,5625,3425,
281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,48,3470,3425,
281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,48,3470,3425,
281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,48,3470,3425,
281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,48,3470,3425,
281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,48,3470,3425,
281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3703,1,8677,48,3470,3425,
