F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F85,F73,F84,F146,F147,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1889,3951,2065,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1889,3951,2065,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1889,3951,2065,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1889,3951,2065,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1889,3951,2065,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1889,3951,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2999,1,7773,937,2999,2065,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,7773,1145,3207,2065,
1889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3951,1,1900,1145,3207,2065,
62,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2124,1,7773,5,2067,2065,
62,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2124,1,7773,5,2067,2065,
62,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,2124,1,7773,5,2067,2065,
10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2072,1,7773,5,2067,2065,
10,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2072,1,7773,5,2067,2065,
10,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2072,1,7773,5,2067,2065,
62,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,2124,1,7773,5,2067,2065,
62,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,2124,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2106,1,7773,5,2067,2065,
641,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,2703,1,7773,5,2067,2065,
641,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,2703,1,7773,5,2067,2065,
641,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,2703,1,7773,5,2067,2065,
641,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,2703,1,7773,5,2067,2065,
1486,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3548,1,7773,5,2067,2065,
91,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2153,1,7773,5,2067,2065,
91,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2153,1,7773,5,2067,2065,
91,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,2153,1,7773,5,2067,2065,
641,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,2703,1,7773,5,2067,2065,
440,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2502,1,7773,5,2067,2065,
1943,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,4005,1,7773,5,2067,2065,
44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,5,2067,2065,
44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,5,2067,2065,
2078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4140,1,7773,5,2067,2065,
2078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4140,1,7773,5,2067,2065,
5,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,2067,1,7773,5,2067,2065,
5,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,2067,1,7773,5,2067,2065,
5,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,2067,1,7773,5,2067,2065,
5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2067,1,7773,5,2067,2065,
96,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2158,1,7773,5,2067,2065,
96,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2158,1,7773,5,2067,2065,
96,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2158,1,7773,5,2067,2065,
96,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,2158,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,5,2067,2065,
101,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2163,1,7773,5,2067,2065,
101,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2163,1,7773,5,2067,2065,
101,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2163,1,7773,5,2067,2065,
101,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2163,1,7773,5,2067,2065,
101,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2163,1,7773,5,2067,2065,
101,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2163,1,7773,5,2067,2065,
101,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2163,1,7773,5,2067,2065,
328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2390,1,7773,5,2067,2065,
440,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2502,1,7773,5,2067,2065,
641,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2703,1,7773,5,2067,2065,
641,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2703,1,7773,5,2067,2065,
440,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,2502,1,7773,5,2067,2065,
641,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2703,1,7773,5,2067,2065,
641,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2703,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2106,1,7773,5,2067,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2106,1,7773,5,2067,2065,
91,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2153,1,7773,5,2067,2065,
91,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,2153,1,7773,5,2067,2065,
96,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2158,1,7773,5,2067,2065,
91,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2153,1,7773,5,2067,2065,
327,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2389,1,7773,5,2067,2065,
327,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2389,1,7773,5,2067,2065,
96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2158,1,7773,5,2067,2065,
43,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2105,1,7773,5,2067,2065,
525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2587,1,7773,5,2067,2065,
525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2587,1,7773,5,2067,2065,
525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2587,1,7773,5,2067,2065,
278,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2340,1,7773,43,2105,2065,
278,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2340,1,7773,43,2105,2065,
278,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2340,1,7773,43,2105,2065,
278,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2340,1,7773,43,2105,2065,
278,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2340,1,7773,43,2105,2065,
278,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2340,1,7773,43,2105,2065,
62,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,2124,1,7773,43,2105,2065,
327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2389,1,7773,43,2105,2065,
2057,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4119,1,7773,2057,4119,2065,
328,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2390,1,7773,44,2106,2065,
328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2390,1,7773,44,2106,2065,
328,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2390,1,7773,44,2106,2065,
497,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2559,1,7773,44,2106,2065,
426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2488,1,7773,426,2488,2065,
426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2488,1,7773,426,2488,2065,
426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2488,1,7773,426,2488,2065,
426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2488,1,7773,426,2488,2065,
426,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2488,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3649,1,7773,426,2488,2065,
440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2502,1,7773,426,2488,2065,
440,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2502,1,7773,426,2488,2065,
476,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2538,1,7773,426,2488,2065,
426,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,2488,1,7773,426,2488,2065,
937,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,426,2488,2065,
937,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,426,2488,2065,
937,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,426,2488,2065,
937,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,426,2488,2065,
937,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,426,2488,2065,
937,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,426,2488,2065,
937,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2999,1,7773,426,2488,2065,
3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5120,1,7773,102,2164,2065,
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2164,1,7773,102,2164,2065,
405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2467,1,7773,405,2467,2065,
405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2467,1,7773,405,2467,2065,
405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2467,1,7773,405,2467,2065,
405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2467,1,7773,405,2467,2065,
405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2467,1,7773,405,2467,2065,
405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2467,1,7773,405,2467,2065,
405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2467,1,7773,405,2467,2065,
44,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2106,1,7773,44,2106,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2106,1,7773,44,2106,2065,
44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2106,1,7773,44,2106,2065,
44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,2106,1,7773,44,2106,2065,
44,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2106,1,7773,44,2106,2065,
328,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2390,1,7773,44,2106,2065,
328,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2390,1,7773,44,2106,2065,
328,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2390,1,7773,44,2106,2065,
548,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2610,1,7773,541,2603,2065,
1511,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3573,1,7773,541,2603,2065,
574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2636,1,7773,574,2636,2065,
44,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,44,2106,2065,
44,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2106,1,7773,44,2106,2065,
44,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2106,1,7773,44,2106,2065,
2078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4140,1,7773,5,2067,2065,
286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2348,1,7773,153,2215,2065,
286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2348,1,7773,153,2215,2065,
327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2389,1,7773,153,2215,2065,
153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2215,1,7773,153,2215,2065,
1082,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3144,1,7773,157,2219,2065,
157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2219,1,7773,157,2219,2065,
1082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3144,1,283,157,2219,2065,
1082,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3144,1,283,157,2219,2065,
519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2581,1,7773,519,2581,2065,
908,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2970,1,7773,519,2581,2065,
908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,1,7773,519,2581,2065,
908,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2970,1,7773,519,2581,2065,
908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,1,7773,519,2581,2065,
545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2607,1,7773,519,2581,2065,
1630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3692,1,7773,519,2581,2065,
1630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3692,1,7773,519,2581,2065,
1630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3692,1,7773,519,2581,2065,
1717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3779,1,7773,519,2581,2065,
1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,1475,3537,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,519,2581,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,519,2581,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,519,2581,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3537,1,7773,519,2581,2065,
43,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2105,1,7773,43,2105,2065,
1542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3604,1,7773,43,2105,2065,
1542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3604,1,7773,43,2105,2065,
1322,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,283,1313,3375,2065,
1322,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,283,1313,3375,2065,
1322,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,283,1313,3375,2065,
1322,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,7773,1313,3375,2065,
1322,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,7773,1313,3375,2065,
1322,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3384,1,7773,1313,3375,2065,
1477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3539,1,7773,1475,3537,2065,
1477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3539,1,7773,1475,3537,2065,
1477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3539,1,7773,1475,3537,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3537,1,7773,1475,3537,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3537,1,7773,1475,3537,2065,
1490,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,1475,3537,2065,
1490,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,1475,3537,2065,
1490,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,1475,3537,2065,
1490,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3552,1,7773,1475,3537,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,1475,3537,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,1475,3537,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,1475,3537,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3537,1,283,1475,3537,2065,
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2102,1,7773,40,2102,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,40,2102,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,40,2102,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,40,2102,2065,
1716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3778,1,7773,40,2102,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,40,2102,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,40,2102,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,40,2102,2065,
1474,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3536,1,7773,40,2102,2065,
1474,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3536,1,7773,40,2102,2065,
1474,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3536,1,7773,40,2102,2065,
1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,516,2578,2065,
1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,516,2578,2065,
1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3949,1,7773,516,2578,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,516,2578,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,516,2578,2065,
1475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3537,1,7773,516,2578,2065,
