F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-EnvironmentFacade,F16-FieldTable,F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-ConnectionSecure,F16-boolean,F16-String,F16-MessageMetaData_0_10,F16-ConstantExpression,F16-InitialDirContext,F16-ManagedObject,F16-BigDecimal,F16-ContentType,F16-Message,F3-NA,F3-Class,F3-Integer,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-InputStream,F3-null,F3-byte[],F3-boolean,F3-MarkableDataInput,F3-getTaskExecutor().getExecutor(),F3-SimplePropertyValue,F3-String,F3-long,F3-State.DELETED,F3-int,F3-String[],F7--,F7-/,F7-++,F7---,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-List<LoggingEvent>,F12-Logger,F12-UnsignedShort[],F12-String,F12-CountDownLatch,F12-Comparator<Map>[],F12-Outcome[],F12-byte,F12-ConfiguredObjectRecord,F12-JMSException,F12-AtomicInteger,F12-UUID,F12-AtomicReference<Notification>,F12-ThreadGroup,F12-TestCommand,F12-UnsignedByte[],F17-static-final-final-final,F17-final,F17-static-final,F17-static,F17-NA,F2-Class,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-CountDownLatch,F2-ByteBuffer,F2-BufferedReader,F2-Context,F2-System,F2-OutputStream,F2-Boolean,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-org.apache.qpid.filter.selector.Token,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.lang.Integer,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.io.BufferedReader,F6-org.apache.qpid.test.unit.client.connection.AMQConnection,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-readByte,F1-createConsumer,F1-getTestName,F1-ReInit,F1-delete,F1-NA,F1-setState,F1-immediateFuture,F1-hasRemaining,F1-assertEquals,F1-createSession,F1-get,F1-listFiles,F1-getAbsolutePath,F1-put,F1-writeObject,F1-valueOf,F1-createTempFile,F1-readUnsignedShort,F1-readAMQShortString,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AMQMethodBodyImpl,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.io.DataInputStream,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-correlationId,F9-name,F9-data,F9-records,F9-appId,F9-_major,F9-_minor,F9-branchId,F9-NA,F9-globalId,F9-response,F9-userId,F9-type,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-UUID,F4-Statement,F4-XATopicConnection,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-_size,F11-_heartbeatsSent,F11-NA,F11-TYPE_CODES,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_mimeType,F11-_exception,F11-ACCEPTED,F11-TEST1_VIRTUALHOST,F11-_key,F11-_fileName,F11-CLASS_ID,F11-REPLY_SUCCESS,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-METHOD_ID,F11-LOGGER,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
3446,org/apache/qpid/server/management/plugin/filter,org/apache/qpid/server/management/plugin/filter/ForbiddingAuthorisationFilter.java,723,true,0,3,97,1,4,9,1,3,0.45161290322580644,64,20,0.3125,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,MALICIOUS_CODE,0.0037735849056603774,MS_SHOULD_BE_FINAL,16,1,0,0.0013679890560875513,4.5599635202918376E-4,0.0,0.0,0.42857142857142855,0.02040816326530612,0.06918238993710692,0.2599378022759467,0.0,0.0,0.005929919137466307,1134.572327044025,1.0,1.0,1,1382,723,3446,0,0.0,0,0,0,0,0.0,19,0,0,19,0,19,0,0.13380281690140844,0,68,0,3,0,0,71,65,0.15478765866661687,1331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3393,7773,252,2314,close
3446,org/apache/qpid/server/management/plugin/filter,org/apache/qpid/server/management/plugin/filter/RedirectingAuthorisationFilter.java,723,true,0,3,97,1,4,9,1,3,0.4939759036144578,54,20,0.37037037037037035,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,MALICIOUS_CODE,0.0037735849056603774,MS_SHOULD_BE_FINAL,16,1,0,0.0013679890560875513,9.119927040583675E-4,0.0,0.0,0.42857142857142855,0.02040816326530612,0.06918238993710692,0.2599378022759467,0.0,0.0,0.005929919137466307,1134.572327044025,1.0,1.0,1,1382,723,3446,0,0.0,0,0,0,0,0.0,3,3,0,6,0,0,0,0.0019887305270135896,0,68,0,3,0,0,71,65,0.15478765866661687,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,252,2314,close
3446,org/apache/qpid/server/management/plugin/filter,org/apache/qpid/server/management/plugin/filter/RedirectingAuthorisationFilter.java,723,true,0,3,97,1,4,9,1,3,0.5060240963855421,54,20,0.37037037037037035,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,MALICIOUS_CODE,0.0037735849056603774,MS_SHOULD_BE_FINAL,16,1,0,0.0013679890560875513,9.119927040583675E-4,0.0,0.0,0.42857142857142855,0.02040816326530612,0.06918238993710692,0.2599378022759467,0.0,0.0,0.005929919137466307,1134.572327044025,1.0,1.0,1,1382,723,3446,0,0.0,0,0,0,0,0.0,3,3,0,6,0,0,0,0.0019887305270135896,0,68,0,3,0,0,71,65,0.15478765866661687,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,252,2314,close
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelper.java,609,true,14,11,332,1,0,32,5,3,0.823045267489712,209,16,0.07655502392344497,1.0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,STYLE,0.012398921832884097,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.00364797081623347,4.5599635202918376E-4,4.5599635202918376E-4,1.0,0.13043478260869565,0.003658759680468321,0.21036106750392464,0.20108362286467713,-0.6956521739130435,0.0,0.07223719676549865,1091.828885400314,-0.75,1.0,2,1214,609,3278,0,0.0,0,0,0,0,0.0,193,3,0,196,0,190,0,0.2716430875798673,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,close
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelperTest.java,609,true,17,13,332,1,0,32,3,3,0.3274336283185841,275,22,0.08,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,BAD_PRACTICE,0.012398921832884097,DE_MIGHT_IGNORE,19,3,1,0.00364797081623347,0.0031919744642042863,4.5599635202918376E-4,-1.0,0.13043478260869565,0.0033359279439564107,0.1465798045602606,0.2651013882677119,-0.5217391304347826,0.0,0.02425876010781671,1321.501628664495,-0.75,-1.0,1,1214,609,3278,0,0.0,0,0,0,0,0.0,5,5,0,10,0,0,0,0.0032278889606197547,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,open
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelperTest.java,609,true,35,13,332,1,16,32,4,3,0.943952802359882,275,22,0.08,0.6571428571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,I18N,0.07601078167115903,DM_DEFAULT_ENCODING,19,1,3,0.00364797081623347,0.0031919744642042863,0.0013679890560875513,-1.0,0.1702127659574468,0.07062019013128112,0.21354166666666666,0.0020284296299309013,-0.6028368794326241,0.0,0.022102425876010783,917.34375,-0.75,-1.0,1,1214,609,3278,0,0.0,0,0,0,0,0.0,5,5,0,10,0,0,0,0.0032278889606197547,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,open
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelperTest.java,609,true,35,13,332,1,12,32,4,3,0.8613569321533924,275,22,0.08,0.11428571428571428,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,BAD_PRACTICE,0.004851752021563342,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.00364797081623347,0.0031919744642042863,0.0013679890560875513,-1.0,0.3333333333333333,0.006535947712418301,0.1465798045602606,0.2651013882677119,-0.2222222222222222,0.0,0.02425876010781671,1321.501628664495,-0.75,-1.0,1,1214,609,3278,0,0.0,0,0,0,0,0.0,5,5,0,10,0,0,0,0.0032278889606197547,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,open
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelperTest.java,609,true,35,13,332,1,0,32,4,3,0.976401179941003,275,22,0.08,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,STYLE,0.02425876010781671,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,3,0.00364797081623347,0.0031919744642042863,0.0013679890560875513,-1.0,0.2222222222222222,0.005575467941059339,0.21036106750392464,0.20108362286467713,-0.5555555555555556,0.0,0.07223719676549865,1091.828885400314,-0.75,-1.0,1,1214,609,3278,0,0.0,0,0,0,0,0.0,5,5,0,10,0,0,0,0.0032278889606197547,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,open
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelperTest.java,609,true,14,13,332,1,0,32,2,3,0.5073746312684366,275,22,0.08,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,STYLE,0.02425876010781671,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00364797081623347,0.0031919744642042863,4.5599635202918376E-4,-1.0,0.2222222222222222,0.005575467941059339,0.21036106750392464,0.20108362286467713,-0.5555555555555556,0.0,0.07223719676549865,1091.828885400314,-0.75,-1.0,1,1214,609,3278,0,0.0,0,0,0,0,0.0,5,5,0,10,0,0,0,0.0032278889606197547,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,open
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelperTest.java,609,true,14,13,332,1,0,32,2,3,0.44542772861356933,275,22,0.08,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,STYLE,0.02425876010781671,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00364797081623347,0.0031919744642042863,4.5599635202918376E-4,-1.0,0.2222222222222222,0.005575467941059339,0.21036106750392464,0.20108362286467713,-0.5555555555555556,0.0,0.07223719676549865,1091.828885400314,-0.75,-1.0,1,1214,609,3278,0,0.0,0,0,0,0,0.0,5,5,0,10,0,0,0,0.0032278889606197547,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,open
3278,org/apache/qpid/server/management/plugin/log,org/apache/qpid/server/management/plugin/log/LogFileHelperTest.java,609,true,31,13,332,1,8,32,2,3,0.17699115044247787,275,22,0.08,0.16129032258064516,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,BAD_PRACTICE,0.05444743935309973,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.00364797081623347,0.0031919744642042863,4.5599635202918376E-4,-1.0,0.1485148514851485,0.003719358540396847,0.1465798045602606,0.2651013882677119,-0.7029702970297029,0.0,0.02425876010781671,1321.501628664495,-0.75,-1.0,1,1214,609,3278,0,0.0,0,0,0,0,0.0,5,5,0,10,0,0,0,0.0032278889606197547,0,258,0,8,0,0,266,250,0.26256382978699994,1003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3065,7773,1003,3065,open
2125,org/apache/qpid/server/management/plugin/report,org/apache/qpid/server/management/plugin/report/ReportRunner.java,32,true,43,11,116,4,20,69,10,14,0.23529411764705882,336,21,0.0625,0.20930232558139536,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,I18N,0.027493261455525605,DM_CONVERT_CASE,20,3,1,0.0013679890560875513,4.5599635202918376E-4,4.5599635202918376E-4,-1.0,0.3333333333333333,0.11111111111111112,0.21354166666666666,0.0020284296299309013,-0.3137254901960784,0.0,0.022102425876010783,917.34375,-1.0,-1.0,0,61,32,2125,874,0.49107142857142855,0,0,874,874,0.2139112755191856,330,0,0,330,0,330,330,0.49107142857142855,330,874,0,0,0,330,874,874,0.2139112755191856,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2125,7773,63,2125,open
