F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Result,F16-Priority,F16-SMTPAppender,F16-PluginType,F16-Object,F16-NA,F16-Level,F16-void,F16-byte[],F16-List<PatternFormatter>,F16-int,F16-Appender,F16-boolean,F16-PasswordAuthentication,F16-String,F16-RFC5424Layout,F16-List<AvroFlumeEvent>,F16-PatternConverter,F3-RolloverStrategy,F3-NA,F3-Class,F3-PrintStream,F3-StringBuilder,F3-File,F3-Writer,F3-TestSocketServer,F3-byte[],F3-boolean,F3-LogEvent,F3-String,F3-long,F3-Plugin.EMPTY,F3-int,F3-Level,F3-OutputStream,F3-p.name().toLowerCase(),F3-Property[],F3-Locale,F7--,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-LoggerConfig,F12-int,F12-ErrorType,F12-NA,F12-boolean,F12-PasswordAuthentication,F12-StackTracePackageElement,F12-JsonNode,F12-Hashtable<String String>,F12-String,F12-Level,F12-Element,F12-ClassLoader,F12-ConcurrentMap<String Logger>,F12-StatusLogger,F12-Configuration,F17-final,F17-static-final,F17-static,F17-NA,F2-StringBuilder,F2-FlumeEmbeddedAppenderTest,F2-ServerSocket,F2-NA,F2-Map<String String>,F2-ExecutorService,F2-Object,F2-String,F2-Future<InputStream>,F2-FlumeEmbeddedAgentTest,F2-PerformanceComparison,F2-ByteBuffer,F2-BufferedReader,F2-DebugDisabledPerformanceComparison,F2-ExtendedThreadInformation,F2-System,F2-OutputStream,F2-PerformanceRun,F2-File,F2-Throwable,F6-java.io.ByteArrayOutputStream,F6-org.apache.logging.log4j.message.FormattedMessage,F6-NA,F6-java.util.zip.ZipOutputStream,F6-java.io.FileOutputStream,F6-java.io.BufferedOutputStream,F6-java.io.FileInputStream,F6-java.util.concurrent.ConcurrentHashMap<java.lang.String org.apache.logging.log4j.core.Logger>,F6-java.io.PrintStream,F6-org.apache.logging.log4j.core.layout.PatternParser,F6-org.apache.logging.log4j.message.ParameterizedMessage,F6-java.io.DataInputStream,F6-java.io.ObjectInputStream,F6-org.apache.logging.log4j.message.Timer,F6-org.apache.logging.log4j.message.MessageFormatMessage,F6-org.apache.logging.log4j.core.net.PasswordAuthentication,F6-java.io.File,F6-java.lang.NullPointerException,F6-java.lang.StringBuilder,F6-java.io.BufferedReader,F13-private,F13-NA,F18-protected,F18-private,F18-NA,F18-public,F14-static,F14-static-final,F14-NA,F14-final,F1-delete,F1-NA,F1-close,F1-readLine,F1-substring,F1-get,F1-listFiles,F1-getConfiguration,F1-append,F1-printStackTrace,F1-writeToWriter,F1-getProperty,F1-error,F1-setLastModified,F1-put,F1-toUpperCase,F1-valueOf,F1-deleteFiles,F1-submit,F1-writeToStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.Reader,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.zip.DeflaterOutputStream,F5-java.util.Dictionary,F9-lock,F9-id,F9-header,F9-index,F9-footer,F9-level,F9-config,F9-elapsed,F9-obj,F9-count,F9-size,F9-NA,F9-uuids,F9-message,F9-sb,F9-type,F9-state,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-A,F4-File[],F4-Future,F4-ByteBuffer,F4-long,F4-Socket,F4-byte[],F4-Object,F4-void,F4-T[],F4-List,F4-StringBuilder,F4-String,F4-int,F4-Charset,F4-ConcurrentMap<String ConcurrentMap<String PluginType>>,F8-LoggerContext,F8-StructuredDataMessage,F8-AbstractLayout<T>,F8-Thread2,F8-Thread1,F8-BoundedQueue<E>,F8-NA,F8-StateSettingRunnable,F8-TestThread,F8-Priority,F8-FileWriterRunnable,F8-Worker,F11-high,F11-NA,F11-params,F11-node,F11-passwordAuthentication,F11-loader,F11-logger,F11-NANO_PER_MINUTE,F11-loggers,F11-level,F11-errorType,F11-intLevel,F11-loggerConfig,F11-config,F11-low,F11-name,F11-element,F11-compress,F11-NANO_PER_HOUR,F11-expireTime,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ggregory@apache.org,F71-rgoers@apache.org,F71-carnold@apache.org,F74,F73,F84,F146,category
8833,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/JSONConfiguration.java,414,true,93,7,1977,3,32,185,23,37,0.32247557003257327,256,25,0.09765625,0.3870967741935484,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,I18N,0.09278350515463918,DM_DEFAULT_ENCODING,19,1,2,0.08284023668639054,0.007889546351084813,0.0039447731755424065,0.0,0.35555555555555557,0.11456790123456789,0.37735849056603776,0.0022166154016159943,-0.15555555555555556,0.0,0.041237113402061855,148.8679245283019,-0.47619047619047616,-0.5,6,500,98,8648,593,0.050137917371493014,2,423,170,1018,0.0611878454298013,498,284,4,786,58,214,58,0.12388620151814869,116,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,close
8833,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/JSONConfiguration.java,414,true,93,7,1977,3,0,185,23,37,0.4788273615635179,256,25,0.09765625,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,STYLE,0.05567010309278351,REC_CATCH_EXCEPTION,17,2,2,0.08284023668639054,0.007889546351084813,0.0039447731755424065,0.0,0.5555555555555556,0.010735373054213633,0.4088397790055249,0.5041821014562035,0.25925925925925924,0.0,0.15257731958762888,255.8121546961326,-0.47619047619047616,-0.5,0,38,22,8186,593,0.050137917371493014,2,423,170,1018,0.0611878454298013,498,284,4,786,58,214,58,0.12388620151814869,116,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,0,0,8186,8968,6,8152,open
8833,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/JSONConfiguration.java,414,true,0,7,1977,3,8,185,1,37,0.9641693811074918,256,25,0.09765625,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,42,4,PERFORMANCE,0.04742268041237113,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.08284023668639054,0.007889546351084813,0.0,0.0,0.08695652173913043,0.006616257088846882,0.3229166666666667,0.41098182610946077,-0.43478260869565216,0.0,0.06391752577319587,310.8645833333333,-0.47619047619047616,-0.5,18,685,414,8833,593,0.050137917371493014,2,423,170,1018,0.0611878454298013,498,284,4,786,58,214,58,0.12388620151814869,116,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8833,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/JSONConfiguration.java,414,true,0,7,1977,3,12,185,1,37,0.9869706840390879,256,25,0.09765625,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,PERFORMANCE,0.04742268041237113,URF_UNREAD_FIELD,20,3,0,0.08284023668639054,0.007889546351084813,0.0,0.0,0.08695652173913043,0.006616257088846882,0.3229166666666667,0.41098182610946077,-0.6956521739130435,0.0,0.06391752577319587,310.8645833333333,-0.47619047619047616,-0.5,18,685,414,8833,593,0.050137917371493014,2,423,170,1018,0.0611878454298013,498,284,4,786,58,214,58,0.12388620151814869,116,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8833,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/JSONConfigurationFactory.java,414,true,3,4,1977,1,8,185,1,37,0.9726027397260274,41,22,0.5365853658536586,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,MALICIOUS_CODE,0.03917525773195876,EI_EXPOSE_REP,18,2,1,0.08284023668639054,0.005917159763313609,0.0019723865877712033,-1.0,0.21052631578947367,0.04155124653739612,0.2571428571428571,0.012205915213536795,-0.42105263157894735,0.0,0.018556701030927835,443.0285714285714,-0.47619047619047616,-1.0,11,682,406,8830,593,0.006245896169040161,2,423,170,1018,0.0611878454298013,181,59,0,240,6,122,6,0.029870016289027697,12,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8833,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/JSONConfigurationFactory.java,414,true,0,4,1977,1,4,185,1,37,0.4383561643835616,41,22,0.5365853658536586,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,MALICIOUS_CODE,0.004123711340206186,MS_PKGPROTECT,18,2,0,0.08284023668639054,0.005917159763313609,0.0,0.0,0.0,0.0,0.2571428571428571,0.012205915213536795,-1.0,0.0,0.018556701030927835,443.0285714285714,-0.47619047619047616,-1.0,11,682,406,8830,593,0.006245896169040161,2,423,170,1018,0.0611878454298013,181,59,0,240,6,122,6,0.029870016289027697,12,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8833,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/JSONConfigurationFactory.java,414,true,0,4,1977,1,4,185,1,37,0.5342465753424658,41,22,0.5365853658536586,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,PERFORMANCE,0.04742268041237113,URF_UNREAD_FIELD,20,3,0,0.08284023668639054,0.005917159763313609,0.0,0.0,0.08695652173913043,0.006616257088846882,0.3229166666666667,0.41098182610946077,-0.6956521739130435,0.0,0.06391752577319587,310.8645833333333,-0.47619047619047616,-1.0,0,38,22,8186,593,0.006245896169040161,2,423,170,1018,0.0611878454298013,181,59,0,240,6,122,6,0.029870016289027697,12,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,0,0,8186,8968,6,8152,open
8686,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/TestConfigurator.java,123,true,15,12,1977,1,12,185,2,37,0.9538461538461539,217,19,0.08755760368663594,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,I18N,0.016494845360824743,DM_CONVERT_CASE,20,3,2,0.08284023668639054,0.02564102564102564,0.0039447731755424065,0.0,0.5,0.125,0.37735849056603776,0.0022166154016159943,0.0,0.0,0.041237113402061855,148.8679245283019,-0.47619047619047616,-0.8461538461538461,0,4,2,8152,593,0.2737068601223586,2,423,170,1018,0.0611878454298013,99,12,0,111,4,87,91,0.1850576687627194,95,6385,0,3166,52,87,9603,3219,0.049952949995610216,6,0,1,0,8152,7397,6,8152,close
8968,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/XMLConfiguration.java,964,true,133,7,1977,3,32,185,28,37,0.3541666666666667,278,25,0.08992805755395683,0.24812030075187969,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,I18N,0.09278350515463918,DM_DEFAULT_ENCODING,19,1,1,0.08284023668639054,0.005917159763313609,0.0019723865877712033,1.0,0.35555555555555557,0.11456790123456789,0.37735849056603776,0.0022166154016159943,-0.15555555555555556,0.0,0.041237113402061855,148.8679245283019,-0.47619047619047616,-0.3333333333333333,10,500,98,8648,593,0.1750896511389226,2,423,170,1018,0.0611878454298013,400,338,13,751,62,62,62,0.12777475368044972,124,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,close
8968,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/XMLConfiguration.java,964,true,0,7,1977,3,8,185,1,37,0.9642857142857143,278,25,0.08992805755395683,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,42,3,PERFORMANCE,0.04742268041237113,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.08284023668639054,0.005917159763313609,0.0,0.0,0.08695652173913043,0.006616257088846882,0.3229166666666667,0.41098182610946077,-0.43478260869565216,0.0,0.06391752577319587,310.8645833333333,-0.47619047619047616,-0.3333333333333333,29,820,964,8968,593,0.1750896511389226,2,423,170,1018,0.0611878454298013,400,338,13,751,62,62,62,0.12777475368044972,124,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8968,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/XMLConfiguration.java,964,true,0,7,1977,3,12,185,1,37,0.9851190476190477,278,25,0.08992805755395683,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,PERFORMANCE,0.04742268041237113,URF_UNREAD_FIELD,20,3,0,0.08284023668639054,0.005917159763313609,0.0,0.0,0.08695652173913043,0.006616257088846882,0.3229166666666667,0.41098182610946077,-0.6956521739130435,0.0,0.06391752577319587,310.8645833333333,-0.47619047619047616,-0.3333333333333333,29,820,964,8968,593,0.1750896511389226,2,423,170,1018,0.0611878454298013,400,338,13,751,62,62,62,0.12777475368044972,124,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8968,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/XMLConfigurationFactory.java,964,true,3,2,1977,1,8,185,1,37,0.9607843137254902,15,31,2.066666666666667,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,MALICIOUS_CODE,0.03917525773195876,EI_EXPOSE_REP,18,2,1,0.08284023668639054,0.0039447731755424065,0.0019723865877712033,-1.0,0.21052631578947367,0.04155124653739612,0.2571428571428571,0.012205915213536795,-0.42105263157894735,0.0,0.018556701030927835,443.0285714285714,-0.47619047619047616,-1.0,12,682,406,8830,593,0.004035749200333611,2,423,170,1018,0.0611878454298013,80,131,0,211,4,-51,4,0.021415768783605994,8,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8968,org/apache/logging/log4j/core/config,org/apache/logging/log4j/core/config/XMLConfigurationFactory.java,964,true,0,2,1977,1,4,185,1,37,0.6078431372549019,15,31,2.066666666666667,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,MALICIOUS_CODE,0.004123711340206186,MS_PKGPROTECT,18,2,0,0.08284023668639054,0.0039447731755424065,0.0,0.0,0.0,0.0,0.2571428571428571,0.012205915213536795,-1.0,0.0,0.018556701030927835,443.0285714285714,-0.47619047619047616,-1.0,12,682,406,8830,593,0.004035749200333611,2,423,170,1018,0.0611878454298013,80,131,0,211,4,-51,4,0.021415768783605994,8,6385,0,3166,52,0,9603,3219,0.049952949995610216,40,1,1,0,8186,8968,6,8152,open
8776,org/apache/logging/log4j/core/config/plugins,org/apache/logging/log4j/core/config/plugins/PluginManager.java,246,true,58,10,481,2,12,37,15,21,0.5906040268456376,209,63,0.3014354066985646,0.7758620689655172,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,I18N,0.016494845360824743,DM_CONVERT_CASE,20,3,2,0.01775147928994083,0.015779092702169626,0.0039447731755424065,0.0,0.5,0.125,0.37735849056603776,0.0022166154016159943,0.0,0.0,0.041237113402061855,148.8679245283019,0.1111111111111111,0.25,14,692,428,8840,130,0.014246552886104078,0,129,1,259,0.01957182335439399,720,304,2,1026,54,416,54,0.055519569679363154,108,2383,0,1104,9,0,3496,1279,0.020653638137418343,40,1,1,0,8186,8968,13,8159,close
